epoch,acc,loss,val_acc,val_loss
16,0.7821180555555556,0.024389154588182766,0.8684895833333334,0.08190963913997014
17,0.7855902777777778,0.023952299522029027,0.8704427083333334,0.0809263934691747
18,0.7808159722222222,0.02270540351875954,0.8704427083333334,0.08182861655950546
19,0.7819010416666666,0.02214248866463701,0.873046875,0.079024372001489
0,0.3784722222222222,0.05910650392373403,1.0,0.14944157004356384
1,0.7825520833333334,0.05083924418108331,1.0,0.13296609123547873
2,0.7825520833333334,0.04817088755468527,1.0,0.12320966025193532
3,0.7825520833333334,0.04628575391446551,1.0,0.11704079310099284
4,0.7825520833333334,0.04499566084187892,1.0,0.11205589026212692
5,0.7825520833333334,0.04279413239823447,1.0,0.10604191323121388
6,0.7825520833333334,0.03961217659525573,1.0,0.09492829690376918
7,0.7825520833333334,0.03539531075188683,1.0,0.08120956892768542
8,0.7801649305555556,0.030401776428334415,0.9908854166666666,0.07022812465826671
9,0.796875,0.02670289172480504,0.8841145833333334,0.06400751198331515
10,0.8098958333333334,0.025309598254453804,0.875,0.06604479253292084
11,0.7934027777777778,0.02456999047555857,0.8782552083333334,0.06188115477561951
12,0.77734375,0.022881756950583722,0.875,0.06363387530048688
13,0.7916666666666666,0.021294043127757806,0.8776041666666666,0.0632435033718745
14,0.7834201388888888,0.020084935938939452,0.8795572916666666,0.06394243488709132
15,0.7842881944444444,0.019072332988596626,0.884765625,0.06393983960151672
16,0.7760416666666666,0.018262096512545314,0.892578125,0.062251701951026917
17,0.7693142361111112,0.01783263475065016,0.9127604166666666,0.06125557174285253
18,0.7660590277777778,0.017198792865706816,0.9029947916666666,0.06145237137873968
19,0.7701822916666666,0.016685007747987077,0.9427083333333334,0.06083098923166593
0,0.23177083333333334,0.05955002146462599,1.0,0.14114347596963248
1,0.7825520833333334,0.05139300268557337,1.0,0.13191444923480353
2,0.7825520833333334,0.04789751618065768,1.0,0.12926591436068216
3,0.7825520833333334,0.04528922453108761,1.0,0.1252515067656835
4,0.7825520833333334,0.04285682362711264,1.0,0.1203906883796056
5,0.7825520833333334,0.03985324038916992,1.0,0.11287017166614532
6,0.7825520833333334,0.03591090994369653,1.0,0.10052324086427689
7,0.7825520833333334,0.03108300789931996,0.994140625,0.08818564812342326
8,0.7803819444444444,0.027205430262256414,0.8834635416666666,0.08010505636533101
9,0.7595486111111112,0.0253464097622782,0.869140625,0.07872889811793964
10,0.755859375,0.023998355234248772,0.8684895833333334,0.07884322479367256
11,0.7526041666666666,0.022981230066054396,0.8704427083333334,0.07890220483144124
12,0.7508680555555556,0.021434923763283424,0.87109375,0.08009553700685501
13,0.7513020833333334,0.02041349950660434,0.873046875,0.07832704981168111
14,0.7543402777777778,0.019477139563403197,0.875,0.07759599263469379
15,0.7632378472222222,0.01857278294240435,0.8802083333333334,0.07461425537864368
16,0.7688802083333334,0.01795432443678793,0.8776041666666666,0.07515251512328784
17,0.7736545138888888,0.01717819005716592,0.8860677083333334,0.07186902562777202
18,0.8127170138888888,0.016863908883856818,0.8880208333333334,0.0699187492330869
19,0.7738715277777778,0.016095881777194638,0.8990885416666666,0.06971707319219907
0,0.3621961805555556,0.05770297431283527,1.0,0.1275924096504847
1,0.7825520833333334,0.05239472879717747,1.0,0.1273183673620224
2,0.7825520833333334,0.04788657370954752,1.0,0.12581210086743036
3,0.7825520833333334,0.044811839134328894,1.0,0.12002137303352356
4,0.7825520833333334,0.0425384221598506,1.0,0.1135269155104955
5,0.7825520833333334,0.03916665739638524,1.0,0.10103801637887955
6,0.7825520833333334,0.03457712874903033,1.0,0.08575112496813138
7,0.7769097222222222,0.028948134399898764,0.9231770833333334,0.07171151662866275
8,0.7556423611111112,0.02628379501402378,0.8776041666666666,0.07016925389568011
9,0.7517361111111112,0.023534866062820785,0.8756510416666666,0.06771093731125195
10,0.7439236111111112,0.02207716556990312,0.873046875,0.06934506446123123
11,0.7398003472222222,0.021821141786252458,0.8782552083333334,0.06781301895777385
12,0.7345920138888888,0.02016963188846906,0.8776041666666666,0.06853440403938293
13,0.7439236111111112,0.01890177159414937,0.8821614583333334,0.06846387063463528
14,0.7486979166666666,0.018050801215900317,0.8841145833333334,0.06827797368168831
15,0.75,0.017842121603381302,0.8997395833333334,0.06780757134159406
16,0.7580295138888888,0.017624807621662814,0.888671875,0.06679367894927661
17,0.7513020833333334,0.0173000153606861,0.8984375,0.06648487349351247
18,0.7671440972222222,0.016864037619800203,0.9127604166666666,0.06623823195695877
19,0.7610677083333334,0.01634864519453711,0.923828125,0.06491206462184589
0,0.08528645833333333,0.18925480544567108,1.0,0.42552236715952557
1,0.7825520833333334,0.12679311840070617,1.0,0.09282361591855685
2,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
3,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
4,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
5,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
6,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
7,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
8,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
9,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
10,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
11,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
12,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
13,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
14,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
15,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
16,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
17,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
18,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
19,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
20,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
21,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
22,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
23,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
24,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
25,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
26,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
27,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
28,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
29,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
30,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
31,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
32,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
33,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
34,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
35,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
36,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
37,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
38,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
39,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
40,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
41,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
42,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
43,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
44,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
45,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
46,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
47,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
48,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
49,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
50,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
51,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
52,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
53,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
54,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
55,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
56,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
57,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
58,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
59,0.7825520833333334,0.1775573351316982,1.0,0.09282361591855685
0,0.037109375,0.3426414339078797,0.0,0.6832897265752157
1,0.06640625,0.36438676549328697,0.0,0.6832897265752157
2,0.06640625,0.36438676549328697,0.0,0.6832897265752157
3,0.06640625,0.36438676549328697,0.0,0.6832897265752157
4,0.06640625,0.36438676549328697,0.0,0.6832897265752157
5,0.06640625,0.36438676549328697,0.0,0.6832897265752157
6,0.06640625,0.36438676549328697,0.0,0.6832897265752157
7,0.06640625,0.36438676549328697,0.0,0.6832897265752157
8,0.06640625,0.36438676549328697,0.0,0.6832897265752157
9,0.06640625,0.36438676549328697,0.0,0.6832897265752157
10,0.06640625,0.36438676549328697,0.0,0.6832897265752157
11,0.06640625,0.36438676549328697,0.0,0.6832897265752157
12,0.06640625,0.36438676549328697,0.0,0.6832897265752157
13,0.06640625,0.36438676549328697,0.0,0.6832897265752157
14,0.06640625,0.36438676549328697,0.0,0.6832897265752157
15,0.06640625,0.36438676549328697,0.0,0.6832897265752157
16,0.06640625,0.36438676549328697,0.0,0.6832897265752157
17,0.06640625,0.36438676549328697,0.0,0.6832897265752157
18,0.06640625,0.36438676549328697,0.0,0.6832897265752157
19,0.06640625,0.36438676549328697,0.0,0.6832897265752157
20,0.06640625,0.36438676549328697,0.0,0.6832897265752157
21,0.06640625,0.36438676549328697,0.0,0.6832897265752157
22,0.06640625,0.36438676549328697,0.0,0.6832897265752157
23,0.06640625,0.36438676549328697,0.0,0.6832897265752157
24,0.06640625,0.36438676549328697,0.0,0.6832897265752157
25,0.06640625,0.36438676549328697,0.0,0.6832897265752157
26,0.06640625,0.36438676549328697,0.0,0.6832897265752157
27,0.06640625,0.36438676549328697,0.0,0.6832897265752157
28,0.06640625,0.36438676549328697,0.0,0.6832897265752157
29,0.06640625,0.36438676549328697,0.0,0.6832897265752157
30,0.06640625,0.36438676549328697,0.0,0.6832897265752157
31,0.06640625,0.36438676549328697,0.0,0.6832897265752157
32,0.06640625,0.36438676549328697,0.0,0.6832897265752157
33,0.06640625,0.36438676549328697,0.0,0.6832897265752157
34,0.06640625,0.36438676549328697,0.0,0.6832897265752157
35,0.06640625,0.36438676549328697,0.0,0.6832897265752157
36,0.06640625,0.36438676549328697,0.0,0.6832897265752157
37,0.06640625,0.36438676549328697,0.0,0.6832897265752157
38,0.06640625,0.36438676549328697,0.0,0.6832897265752157
39,0.06640625,0.36438676549328697,0.0,0.6832897265752157
40,0.06640625,0.36438676549328697,0.0,0.6832897265752157
41,0.06640625,0.36438676549328697,0.0,0.6832897265752157
42,0.06640625,0.36438676549328697,0.0,0.6832897265752157
43,0.06640625,0.36438676549328697,0.0,0.6832897265752157
44,0.06640625,0.36438676549328697,0.0,0.6832897265752157
45,0.06640625,0.36438676549328697,0.0,0.6832897265752157
46,0.06640625,0.36438676549328697,0.0,0.6832897265752157
47,0.06640625,0.36438676549328697,0.0,0.6832897265752157
48,0.06640625,0.36438676549328697,0.0,0.6832897265752157
49,0.06640625,0.36438676549328697,0.0,0.6832897265752157
50,0.06640625,0.36438676549328697,0.0,0.6832897265752157
51,0.06640625,0.36438676549328697,0.0,0.6832897265752157
52,0.06640625,0.36438676549328697,0.0,0.6832897265752157
53,0.06640625,0.36438676549328697,0.0,0.6832897265752157
54,0.06640625,0.36438676549328697,0.0,0.6832897265752157
55,0.06640625,0.36438676549328697,0.0,0.6832897265752157
56,0.06640625,0.36438676549328697,0.0,0.6832897265752157
57,0.06640625,0.36438676549328697,0.0,0.6832897265752157
58,0.06640625,0.36438676549328697,0.0,0.6832897265752157
59,0.06640625,0.36438676549328697,0.0,0.6832897265752157
0,0.3997395833333333,0.05870264251199034,1.0,0.10953254004319508
1,0.7825520833333334,0.05591719243158069,1.0,0.11735921601454417
2,0.7825520833333334,0.05001154466946092,1.0,0.11897256970405579
3,0.7825520833333334,0.048271196713257164,1.0,0.12055349846680959
4,0.7825520833333334,0.04624862994791733,1.0,0.11927681664625804
5,0.7825520833333334,0.045332907466217875,1.0,0.11582952241102855
6,0.7825520833333334,0.044893056982093386,1.0,0.11513195435206096
7,0.7825520833333334,0.043928760181491576,1.0,0.11294995248317719
8,0.7825520833333334,0.04240711576615771,1.0,0.10963845252990723
9,0.7825520833333334,0.04022625456046727,1.0,0.10219095647335052
10,0.7825520833333334,0.03770755404709942,1.0,0.0909256562590599
11,0.7825520833333334,0.033644808611522116,1.0,0.07809873421986897
12,0.7784288194444444,0.028599970961093076,0.931640625,0.07106679926315944
13,0.7688802083333334,0.025408369437274005,0.87890625,0.06986043353875478
14,0.7523871527777778,0.02378460775879729,0.876953125,0.06831169004241626
15,0.7404513888888888,0.02180384041275829,0.8756510416666666,0.06814073771238327
16,0.744140625,0.020904512002339795,0.876953125,0.06991267080108325
17,0.7504340277777778,0.01940422083458139,0.87890625,0.06878675644596417
18,0.7513020833333334,0.01865993301746332,0.8841145833333334,0.06832763801018397
19,0.7630208333333334,0.017730661667883396,0.8880208333333334,0.06771427889664967
0,0.5123697916666666,0.05429476437469324,1.0,0.1456130395332972
1,0.7825520833333334,0.04926596173188753,1.0,0.1312428042292595
2,0.7825520833333334,0.04726137008724941,1.0,0.12766856451829275
3,0.7825520833333334,0.04384444793686271,1.0,0.11853008717298508
4,0.7825520833333334,0.04151628166437149,1.0,0.11150053640206654
5,0.7825520833333334,0.036826174001261175,1.0,0.10234355678160985
6,0.7825520833333334,0.031501672502296664,1.0,0.08768366277217865
7,0.7875434027777778,0.027947065226423245,0.9212239583333334,0.07907853772242864
8,0.7823350694444444,0.025947680386404198,0.8697916666666666,0.07829853768150012
9,0.7881944444444444,0.025461749380661383,0.865234375,0.07878955577810605
10,0.78515625,0.02443438393270804,0.8671875,0.07562117278575897
11,0.7797309027777778,0.02354465528494782,0.8697916666666666,0.07324537013967831
12,0.7721354166666666,0.022420187066826556,0.8697916666666666,0.07501865799228351
13,0.7797309027777778,0.0213435022936513,0.8723958333333334,0.07309660315513611
14,0.7786458333333334,0.020654560170239873,0.8736979166666666,0.07199504847327869
15,0.7834201388888888,0.01940997754637566,0.8723958333333334,0.07363016158342361
16,0.7853732638888888,0.019453895123054583,0.87890625,0.07107654586434364
17,0.7970920138888888,0.01857038208335224,0.8743489583333334,0.07383818676074345
18,0.7912326388888888,0.018594222298512857,0.8782552083333334,0.07404507448275884
19,0.8094618055555556,0.018157674530003633,0.8782552083333334,0.07200271387894948
20,0.7901475694444444,0.017854738113884296,0.8782552083333334,0.07325649634003639
21,0.8127170138888888,0.017489220649521384,0.884765625,0.06904284531871478
22,0.7879774305555556,0.017177405146261055,0.8860677083333334,0.06798438852032025
23,0.8103298611111112,0.016956071162389383,0.916015625,0.06618015840649605
24,0.7875434027777778,0.01641673558495111,0.9309895833333334,0.06469620391726494
25,0.8155381944444444,0.01572004589252174,0.9674479166666666,0.05938637753327688
26,0.7888454861111112,0.015342759951535199,0.986328125,0.05627719188729922
27,0.8070746527777778,0.013721425603661273,0.98046875,0.04804626852273941
28,0.8211805555555556,0.013544563191115029,1.0,0.04904556771119436
29,0.8211805555555556,0.009720949003369443,0.9993489583333334,0.04016585213442644
30,0.8233506944444444,0.01023319388170623,1.0,0.04646155362327894
31,0.828125,0.008390287842808498,1.0,0.035572173073887825
32,0.8107638888888888,0.008207044486577312,1.0,0.0475594736635685
33,0.8190104166666666,0.007525985171216437,1.0,0.04325897743304571
34,0.7549913194444444,0.007786130351531837,1.0,0.0326776389653484
35,0.8342013888888888,0.006455181205334763,1.0,0.038035077353318535
36,0.8200954861111112,0.00852868673650341,1.0,0.035982792265713215
37,0.8446180555555556,0.006708523374982178,0.9993489583333334,0.04010473440090815
38,0.7706163194444444,0.004818678781804111,1.0,0.03431117503593365
39,0.8368055555555556,0.00841687411432051,1.0,0.04145698125163714
0,0.4694010416666667,0.05343066114518377,1.0,0.10721801469723384
1,0.7825520833333334,0.055678416017649904,1.0,0.11383567253748576
2,0.7825520833333334,0.049936121277925044,1.0,0.11632038652896881
3,0.7825520833333334,0.046330514234594174,1.0,0.11327225218216579
4,0.7825520833333334,0.04367789773580929,1.0,0.10450391719738643
5,0.7825520833333334,0.041246483749192625,1.0,0.0964607298374176
6,0.7825520833333334,0.03630483079339481,1.0,0.08659279843171437
7,0.7697482638888888,0.0309612437720514,1.0,0.07607513666152954
8,0.7671440972222222,0.02670419270483156,0.8977864583333334,0.07260981698830922
9,0.7693142361111112,0.024634418051896825,0.8795572916666666,0.06912100811799367
10,0.763671875,0.02334970750639008,0.87890625,0.06850944211085637
11,0.7584635416666666,0.021212301372239988,0.90625,0.07052306334177653
12,0.7760416666666666,0.01947015705001023,0.9772135416666666,0.05945731078584989
13,0.77734375,0.018184616308038432,1.0,0.05092927316824595
14,0.7697482638888888,0.015147301420155499,1.0,0.051906666407982506
15,0.7858072916666666,0.012398128333087597,1.0,0.04917722630004088
16,0.7905815972222222,0.01115220407437947,1.0,0.04903151591618856
17,0.8305121527777778,0.009579120747124156,1.0,0.04780257058640321
18,0.7892795138888888,0.008889958676364686,1.0,0.046224672347307205
19,0.8177083333333334,0.0069698668861140805,1.0,0.04303234194715818
20,0.7701822916666666,0.005905631412234571,1.0,0.04097265563905239
21,0.7994791666666666,0.007917492857409848,1.0,0.04318763129413128
22,0.7862413194444444,0.006940224557183683,1.0,0.038002109775940575
23,0.8404947916666666,0.009227579847599069,1.0,0.047791278610626854
24,0.7782118055555556,0.004283230221416388,1.0,0.03644315401713053
25,0.7990451388888888,0.006703546658779184,1.0,0.03982574989398321
26,0.8411458333333334,0.010687891161069274,1.0,0.03982436656951904
27,0.8090277777777778,0.0052589196841129,1.0,0.04115033273895582
28,0.8363715277777778,0.008881645872154169,1.0,0.038401302260657154
29,0.7706163194444444,0.005871057587986191,1.0,0.04009453083078066
30,0.7740885416666666,0.005668519439900087,1.0,0.03830165043473244
31,0.857421875,0.00959011123308705,1.0,0.03697853970030943
32,0.7782118055555556,0.004706837728412615,1.0,0.038599783554673195
33,0.8543836805555556,0.009033404083715545,1.0,0.03294744777182738
34,0.7862413194444444,0.005553072848771181,1.0,0.037244691203037895
35,0.8153211805555556,0.007642150300347971,1.0,0.03527513643105825
36,0.8051215277777778,0.0038605629104293054,1.0,0.0319907416899999
37,0.7838541666666666,0.007317603268246684,1.0,0.039315253496170044
38,0.7502170138888888,0.004548270410547654,1.0,0.03395984321832657
39,0.7979600694444444,0.006129692903616362,1.0,0.03234116484721502
0,0.5123697916666666,0.048931231515275106,1.0,0.10618408769369125
1,0.7825520833333334,0.056857286383294396,1.0,0.11828347047170003
2,0.7825520833333334,0.04898470060692893,1.0,0.12003312011559804
3,0.7825520833333334,0.044504347153835826,1.0,0.11449302236239116
4,0.7825520833333334,0.04086739430204034,1.0,0.1053477277358373
5,0.7825520833333334,0.03530158162013524,1.0,0.09170701851447423
6,0.7775607638888888,0.029313740514529247,0.9016927083333334,0.07941037664810817
7,0.7580295138888888,0.02539131827911155,0.8697916666666666,0.07369500398635864
8,0.7339409722222222,0.023655745504786156,0.8671875,0.07381785164276759
9,0.7144097222222222,0.022856775826464098,0.869140625,0.07319968442122142
10,0.7356770833333334,0.020878407903688237,0.8684895833333334,0.07094048957029979
11,0.7398003472222222,0.02117221413128492,0.869140625,0.07497454310456912
12,0.7365451388888888,0.01917230195572807,0.8776041666666666,0.07575686151782672
13,0.7530381944444444,0.01839507060746352,0.8776041666666666,0.07567379996180534
14,0.7584635416666666,0.01848838345095929,0.8841145833333334,0.07213014488418897
15,0.7621527777777778,0.018052807543426752,0.8795572916666666,0.0733744849761327
16,0.7662760416666666,0.018247410279905632,0.8841145833333334,0.07298982640107472
17,0.7710503472222222,0.017851549718115065,0.8841145833333334,0.07350575054685275
18,0.7842881944444444,0.017550360928806994,0.8899739583333334,0.072329497585694
19,0.7699652777777778,0.017272226331341598,0.892578125,0.0711350863178571
20,0.7962239583333334,0.017235792403678514,0.8919270833333334,0.07080322752396266
21,0.7825520833333334,0.017030887338074133,0.9069010416666666,0.0702802836894989
22,0.8070746527777778,0.01657358489723669,0.9205729166666666,0.06894647950927417
23,0.7803819444444444,0.016274452830354374,0.919921875,0.06787840649485588
24,0.7862413194444444,0.01641833312007495,0.9283854166666666,0.06511042515436809
25,0.7801649305555556,0.01572378310892317,0.9283854166666666,0.06542334457238515
26,0.7947048611111112,0.01653166008569921,0.9811197916666666,0.06296261896689732
27,0.7699652777777778,0.014980543146116866,0.966796875,0.0620417445898056
28,0.8092447916666666,0.015526227336118205,0.9934895833333334,0.057812356079618134
29,0.8077256944444444,0.012734272646614246,0.9850260416666666,0.055345334112644196
30,0.8181423611111112,0.01432174634343634,1.0,0.05168598331511021
31,0.8059895833333334,0.01008509504996861,1.0,0.04257811978459358
32,0.8153211805555556,0.010967886579843858,1.0,0.04054078087210655
33,0.8014322916666666,0.005866086783094538,1.0,0.033482191152870655
34,0.8133680555555556,0.0064624036765760845,1.0,0.03591686487197876
35,0.8075086805555556,0.004340875253546983,1.0,0.030523959857722122
36,0.7482638888888888,0.004183771830867045,1.0,0.03248291835188866
37,0.8487413194444444,0.008052545858340131,1.0,0.03040680227180322
38,0.8096788194444444,0.004261140106892627,1.0,0.030973816911379497
39,0.8563368055555556,0.006264071898638374,1.0,0.028481475388010342
0,0.3402777777777778,0.057461036576165095,1.0,0.141274963816007
1,0.7825520833333334,0.04929165614561902,1.0,0.13318334023157755
2,0.7825520833333334,0.047317578767736755,1.0,0.13201338052749634
3,0.7825520833333334,0.04569760841938356,1.0,0.13014142960309982
4,0.7825520833333334,0.04489073731626073,1.0,0.12873627742131552
5,0.7825520833333334,0.043636198052101664,1.0,0.12595595916112265
6,0.7825520833333334,0.04275244676197568,1.0,0.1235447848836581
7,0.7825520833333334,0.041305183743437134,1.0,0.11859417955080669
8,0.7825520833333334,0.03995225015872469,1.0,0.11385891834894817
9,0.7825520833333334,0.037529128396676645,1.0,0.10598851243654887
10,0.7825520833333334,0.03473511821357533,1.0,0.09596236298481624
