green_red_vector_pow_2,green_red_vector_pow_4,green_red_vector_pow_6,green_red_vector_pow_8
0.0,0.0,0.0,0.0
219.97515625,48389.06936721191,10644393.094844528,2341502034.224846
218.85828125,47898.9472717041,10483081.273569535,2294309149.7374897
216.8384375,47018.907977441406,10195506.53878468,2210777707.3911033
214.625625,46064.15890664064,9886548.895437064,2121906735.7762399
219.23484375,48063.916714086925,10537285.270825861,2310140089.8986845
219.0415625,47979.2061024414,10509440.272188298,2302004218.22055
219.04093749999996,47978.93230087889,10509350.311433543,2301977944.73232
219.78218750000002,48304.20994228517,10616404.926574683,2333296698.1483607
221.64031249999996,49124.42812509765,10887953.60103043,2413209438.6178846
219.60046874999998,48224.365875219715,10590093.351369752,2325589464.067055
0.0,0.0,0.0,0.0
212.83187499999997,45297.40701601561,9640732.067856757,2051855082.3745806
208.62515625,43524.45582033692,9080296.396214012,1894378254.4564605
210.43546875,44283.08650803223,9318732.067014564,1960991750.6778662
212.0690625,44973.287269628905,9537442.868813388,2022596567.8365655
210.79828125000003,44435.91537795411,9367014.587443171,1974550575.4766984
210.79546874999997,44434.72964553222,9366639.664409485,1974445198.6715398
211.7053125,44819.13934072265,9488449.900108732,2008755251.2431128
212.62296874999996,45208.52684006346,9612371.189548347,2043810899.0487382
213.52718750000003,45593.85980166017,9735528.650717804,2078800051.6134427
215.18765624999995,46305.727402368146,9964420.950667,2144220390.262428
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
215.35843749999998,46379.2566024414,9988164.234313337,2151035442.995104
217.5653125,47334.665203222656,10298381.227022013,2240570529.901178
220.34265625000003,48550.88616330567,10697831.220514145,2357188547.2422667
220.525625,48631.55128164062,10724503.241103347,2365027780.058841
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
220.71046875000002,48713.11101584473,10751493.56657788,2372967184.8420134
225.77437499999996,50974.06840664061,11508638.435716527,2598355649.924876
230.86078124999997,53296.70031936033,12304117.87377465,2840538264.931704
239.68234375,57447.625905493165,13769181.61990182,3300229722.1774898
240.44484375000002,57813.72288596193,13901011.565920915,3342426553.934798
239.08968750000003,57163.87866884767,13667293.887222705,3267709024.4667373
237.35453124999998,56337.173504907216,13371883.40920717,3173877118.5220194
0.0,0.0,0.0,0.0
237.93906249999998,56614.997463378895,13470919.419876251,3205257937.778399
238.51421875000003,56889.032545922855,13568843.153134115,3236362024.0110703
232.20062500000003,53917.13025039064,12519591.342347113,2907056934.437589
226.70203124999998,51393.81097287597,11651081.341229519,2641323806.3157063
224.6284375,50457.93493369141,11334287.083631767,2546003197.7726355
225.56453125,50879.35775803222,11476578.48299159,2588709045.869834
227.44640625000002,51731.86771604005,11766227.400613705,2676186137.3898664
227.06921875,51560.43010373536,11707786.58206917,2658477952.4821796
226.5040625,51304.090329003906,11620584.882386345,2632109684.486592
227.2796875,51656.05635009766,11740372.344732586,2668348157.6444645
0.0,0.0,0.0,0.0
229.1471875,52508.433539160156,12032159.865529222,2757135592.736399
227.44859375000004,51732.862798852555,11766566.894260705,2676289093.3649025
224.6390625,50462.7084008789,11335895.50638431,2546484939.152134
223.5046875,49954.345334472644,11165030.343248392,2495436617.795749
224.25124999999997,50288.623126562496,11277286.596910546,2528945615.965436
231.8234375,53742.10617431642,12458679.791820006,2888213976.051499
0.0,0.0,0.0,0.0
232.9465625,54264.100980566414,12640635.790575825,2944592655.2291083
232.75421874999998,54174.526345922844,12609349.555796564,2934879304.8050885
230.10234375000002,52947.08859924318,12183249.181424761,2803394191.136107
225.20578125,50717.643908422855,11421906.619555674,2572279403.621582
225.00281250000003,50626.26563291017,11391052.153776882,2563018771.933981
226.51125000000005,51307.34637656252,11621691.16193815,2632443792.204563
226.31578125,51218.83284279785,11591630.169530954,2623368837.7784677
224.81578125000001,50542.135499047865,11362669.678261805,2554507460.8041143
223.50718749999996,49955.462864160145,11165405.005029127,2495548269.972483
225.0084375,50628.79694619141,11391906.493367301,2563275080.2186804
227.25875000000002,51646.53945156251,11737127.997587783,2667365037.3218026
0.0,0.0,0.0,0.0
227.82640625000002,51904.87138479005,11825300.31446518,2694115673.471597
227.82390625000002,51903.73225900879,11824911.032201521,2693997422.41487
228.38843749999998,52161.2783836914,11913032.868053805,2720798962.620952
228.0109375,51988.98761962891,11854057.806827482,2702854833.713928
226.31828124999998,51219.96442795409,11592014.315020708,2623484756.000882
225.93984375000005,51048.81299377443,11533960.831436368,2605981308.0733533
225.75125000000006,50963.62687656252,11505102.471917588,2597291264.413486
228.01218750000004,51989.55764853517,11854252.766599862,2702914104.4903617
225.0084375,50628.79694619141,11391906.493367301,2563275080.2186804
0.0,0.0,0.0,0.0
221.82703124999998,49207.23179318847,10915494.144713612,2421351660.748578
220.70953125,48712.697184594734,10751356.561535098,2372926866.9980235
222.94734375,49705.51808518066,11081713.226808613,2470638528.116221
223.69046875000004,50037.425809594744,11192895.234391598,2503743981.650698
222.94515625000003,49704.542695336924,11081387.037546687,2470541564.552571
223.50343750000002,49953.78657431641,11164843.015501067,2495380793.1123543
223.31671875,49870.3568732666,11136884.459829409,2487052494.66697
222.01281249999997,49289.68891416014,10942942.463082764,2429473433.2546816
221.26781249999996,48959.44484853514,10833149.262849763,2397027239.8767543
221.82609374999996,49206.81586838377,10915355.749959083,2421310727.905025
221.82546875,49206.53858615722,10915263.487439288,2421283439.6309795
222.58046875,49542.06506896972,11027096.06589428,2454416211.29803
0.0,0.0,0.0,0.0
217.93812499999999,47497.02632851562,10351412.861112326,2255967510.051706
218.85734375,47898.53691330567,10482946.558357403,2294269838.4353056
219.78281249999998,48304.484670410144,10616495.497225875,2333323239.273888
216.1028125,46700.42557041016,10092093.310712552,2180929748.457419
0.0,0.0,0.0,0.0
212.43468750000002,45128.496453222666,9586858.041385215,2036581192.1285305
0.0,0.0,0.0,0.0
213.52968749999997,45594.92744384764,9735870.60866996,2078897408.6097312
214.2590625,45906.9458633789,9835979.182925817,2107447678.5032017
217.38609375000001,47256.71375588379,10272952.40685347,2233196995.0055366
220.34359374999997,48551.29930666502,10697967.770462453,2357228664.3653717
227.85921875,51919.82356936036,11830410.436152287,2695668079.473507
0.0,0.0,0.0,0.0
232.1828125,53908.85842041016,12516710.366715137,2906165016.191827
232.1928125,53913.502176660164,12518327.702123595,2906665716.9527397
230.6634375,53205.6213993164,12272591.52628988,2830838148.4873953
229.1515625,52510.43859619141,12032849.051877568,2757346161.564388
229.5246875,52681.58217197266,12091723.685027596,2775349100.1423073
227.82640625,51904.87138479003,11825300.314465173,2694115673.471595
226.5065625,51305.222855566404,11620969.66731078,2632225892.259333
225.18890625,50710.043498071296,11419339.2312206,2571508511.576283
226.89531250000005,51481.48283447267,11680907.135691065,2650343074.8361044
228.97984375,52431.76884377441,12005818.23738358,2749090384.0869927
232.37328125,53997.3418388916,12547539.50188115,2915712925.6661134
231.61203125,53644.133019750974,12424626.613349717,2877693007.4407363
0.0,0.0,0.0,0.0
230.47234374999996,53117.50123361815,12242115.00345549,2821468937.303426
228.57890625,52248.31638244629,11942863.01210353,2729886564.800205
229.72671874999997,52774.36530764159,12123681.776238335,2785133633.624404
238.93453125000002,57089.71022365723,13640703.151487874,3259235013.421153
243.36156250000002,59224.85010244141,14413052.059758427,3507582869.6566544
249.28187499999999,62141.453203515615,15490737.969797127,3861560206.244721
0.0,0.0,0.0,0.0
258.06562499999995,66597.86680664061,17186620.121122465,4435275863.195044
266.92156249999994,71247.12052744138,19017392.734810475,5076152183.451759
267.59828124999996,71608.84012795408,19162402.540546544,5127825984.470888
268.42046874999994,72049.5480439697,19339573.45918799,5191137373.340298
270.2184375,73018.0039649414,19730810.940775268,5331628903.024198
264.67578125000006,70053.2691802979,18541403.749411896,4907460522.847275
263.04921874999997,69194.89148498535,18201662.146616418,4787933007.6188965
264.27328124999997,69840.36718264158,18456942.999061506,4877676888.2062
267.5445312500001,71580.07620178227,19150857.934245124,5123707309.052957
275.3885937500001,75838.87756760258,20885161.8449205,5751535350.713814
0.0,0.0,0.0,0.0
279.93703124999996,78364.74146506346,21937193.08040364,6141032704.886237
279.93609375,78364.21658400878,21936972.680306386,6140950440.825437
0.0,0.0,0.0,0.0
279.10265625000005,77898.29272580569,21741620.417112425,6068144009.595312
0.0,0.0,0.0,0.0
273.75015625,74939.14804689938,20514603.487080585,5615875909.995104
262.67296875,68997.08851193846,18123670.074537393,4760598223.12427
262.6639062500001,68992.32764650883,18121794.28091188,4759941274.083226
269.37437500000004,72562.55390664065,19546492.607005134,5265324229.454129
268.76203124999995,72233.02944162596,19413495.71607244,5217610542.314801
266.71109375,71134.80752932128,18972442.319841012,5060160842.233583
268.55281249999996,72120.61310166013,19368193.487675175,5201382834.159351
0.0,0.0,0.0,0.0
268.14906249999996,71903.9197196289,19280968.66289375,5170173671.046837
267.53796875,71576.56472287599,19149448.73606115,5123204617.528055
270.6053125,73227.23515322266,19815678.8521488,5362227968.185369
269.99140625,72895.35944885256,19681120.60669493,5313733429.177417
268.35109375,72012.3095168213,19324582.022302534,5185772721.946473
268.14343750000006,71900.90307431642,19279755.30970153,5169739862.9022455
274.95421874999994,75599.82240842283,20786490.10794664,5715333148.185071
280.5821875000001,78726.3639422852,22089215.40884751,6197840379.573144
278.0865625,77332.13624306642,21505027.938616004,5980259295.916185
275.35734375,75821.66675705565,20878052.756920516,5748925149.817997
275.7710937499999,76049.69614807125,20972307.886108767,5783556284.2139635
277.02359375000003,76742.07149416504,21259364.437133033,5889345537.215539
283.5178125,80382.35000478514,22789828.036966044,6461322192.29178
288.79828125000006,83404.44725295415,24087061.01525945,6956301821.570811
285.82703125000006,81697.0917931885,23351237.209005818,6674414807.464669
288.80359375,83407.51576291503,24088390.298089635,6956813685.74092
291.13593750000007,84760.13410400393,24676721.10499491,7184280333.328731
288.37609375,83160.77144650878,23981578.42298074,6915713907.57847
293.3234375,86038.63898681641,25237149.34543451,7402647398.703725
299.07546875,89446.13600803223,26751145.054478493,8000611246.767399
299.09359374999997,89456.97782229,26756008.98288276,8002550881.097686
301.4653125,90881.33464072266,27397569.947882533,8259416986.079017
301.89281249999993,91139.27023916012,27514290.62169759,8306366579.726657
0.0,0.0,0.0,0.0
310.03984375,96124.7047125244,29802488.429585952,9239958856.070011
318.87171874999996,101679.17301857907,32422612.66151293,10338654225.742138
318.18218749999994,101239.90444228511,32212734.25773724,10249518251.483023
309.71015624999995,95920.38088439939,29707516.151266843,9200719469.008251
291.79765625,85145.87219299318,24845365.945277456,7249819551.5055275
0.0,0.0,0.0,0.0
291.77328125,85131.64765139161,24839140.17346539,7247397431.840692
285.2093750000001,81344.38758789067,23200181.943700064,6616909392.048982
283.30640625,80262.51982229004,22738886.047422376,6442072088.2235
285.19312499999995,81335.1185472656,23196216.63074014,6615401509.097751
295.24859375000005,87171.73211135257,25737331.320628572,7598910879.293417
298.2260937500001,88938.80299338384,26523871.799517676,7910110677.895942
300.1609375,90096.58840087889,27043476.43995943,8117395241.477385
296.7153125,88039.97667197265,26122809.19071707,7751037492.401486
290.50765624999997,84394.69833986813,24517306.014640853,7122465107.87734
286.46625000000006,82062.91238906252,23508254.776173286,6734321589.774952
287.94015625000003,82909.53358127442,23872984.054006778,6873990758.664471
293.92859375000006,86394.01822385256,25393672.28494886,7463926384.863368
287.5632812499999,82692.64072326652,23779367.101609886,6838072829.787238
280.5884374999999,78729.87125869135,22090691.561052356,6198392628.410114
278.5221875,77574.60892978513,21606249.773580786,6017819950.609099
282.24593749999997,79662.76923525387,22484492.986650385,6346156802.229312
285.2140625,81347.06144775392,23201325.86795103,6617344406.184653
292.20078125,85381.29656311034,24948481.55987878,7289965802.797798
289.4465625000001,83779.31254306644,24249634.02420372,7018973210.18881
294.13531250000005,86515.58205947267,25447287.76518239,7484945939.08935
291.56843749999996,85012.15374619138,24786860.83628679,7227066284.566081
291.9956250000001,85261.44501914066,24895968.926767122,7269514006.751946
294.76859375000004,86888.52386135254,25612007.99162421,7549615578.804831
294.13218750000004,86513.74372353518,25446476.6902178,7484627853.061523
298.434375,89063.07618164062,26579483.475845303,7932231538.936721
309.9228125,96052.14970791017,29768752.384146575,9226015463.510786
296.49140625,87907.15398010256,26063715.702995896,7727667720.881461
0.0,0.0,0.0,0.0
298.65046875,89192.10248459472,26637263.215822257,7955231145.622449
299.7340625000001,89840.50822275397,26928260.50667071,8071316917.722723
292.011875,85270.93514101561,24900125.653531358,7271132379.823291
286.25890625,81944.1614074463,23457246.018069036,6714845588.76961
283.73015625000005,80502.80156564944,22841072.466784462,6480701059.918329
283.50687500000004,80376.14817226565,22787190.592855994,6460325195.010001
282.45203125,79779.14995725098,22533782.95682389,6364712767.901539
280.77328124999997,78833.6354638916,22134378.502063204,6214742080.453746
283.50937500000003,80377.56571289065,22787793.41928306,6460553069.930054
284.13828125000003,80734.56287170411,22939779.931836072,6518069642.085144
282.4526562500001,79779.5030226807,22533932.54306107,6364769102.5459175
277.44328125,76974.7743107666,21356133.958257295,5925115880.193455
274.5257812500001,75364.4045709229,20689472.043273684,5679793476.329743
273.9046875,75023.77783447268,20549364.42282067,5628567240.556314
272.04921874999997,74010.77742248533,20134574.17686727,5477595174.680664
266.73828125,71149.3106842041,18978244.844026864,5062224410.8374
257.04984375,66074.62217189942,16984471.30512703,4365855695.159262
0.0,0.0,0.0,0.0
261.64218750000003,68456.63427978515,17911143.541850477,4686310776.916257
264.8815625000001,70162.24215244145,18584684.32984206,4922740223.857831
268.55593749999997,72122.29156650389,19368869.62629079,5201624940.803798
270.19312500000007,73004.32479726565,19725266.6554882,5329631439.104656
267.53140625000003,71573.05333010256,19148039.607008584,5122701962.993704
271.86031249999996,73908.02951259764,20092659.999554012,5462396826.435003
274.52859375,75365.94878635254,20690107.936951883,5680026236.467114
280.57218750000004,78720.75239853517,22086853.70210289,6196956858.191482
280.5646875,78716.54387197264,22085082.532520045,6196294279.148194
278.06406250000003,77319.62285400392,21499808.441752173,5978324078.285404
275.56406250000003,75935.55254150392,20925109.346519023,5766208139.783503
272.6734375,74350.80351806639,20273489.176158253,5528041983.782113
283.91078125000007,80605.33170998539,22884722.698697355,6497219500.076776
295.20453125000006,87145.71527053225,25725810.026883442,7594375690.012677
291.14843750000006,84767.41265869145,24679899.74649574,7185514248.848883
288.15437499999996,83032.94383164062,23926306.034216505,6894469761.348385
289.21671875,83646.3104045166,24191911.430738274,6996705244.288741
294.14562500000005,86521.64870664066,25449964.434845265,7485995694.915333
299.2953124999999,89577.6840844726,26810180.95108849,8024161485.937575
304.96343750000005,93002.69821181643,28362422.543450646,8649501874.678204
307.12843749999996,94327.87712119137,28970773.512923498,8897748402.190578
305.17484375000004,93131.68525783694,28421447.49673457,8673510798.964804
304.9421875000001,92989.7377172852,28356494.034560215,8647091320.729494
303.85203125000004,92326.05689475099,28053459.92477316,8524100781.732798
302.32843749999995,91402.48412119139,27633570.20797835,8354414103.524644
298.2239062499999,88937.49825900875,26523288.14290416,7909878596.571185
293.91578124999995,86386.48646779783,25390351.65962535,7462625044.2510195
0.0,0.0,0.0,0.0
301.04281249999997,90626.77495791014,27282539.221133836,8213212339.271688
297.35203125,88418.23048850097,26291340.435286444,7817783482.717683
0.0,0.0,0.0,0.0
298.64359375,89187.99608791503,26635423.671055887,7954498646.177947
301.8946875,91140.40234072263,27514803.28327672,8306572938.828798
310.03484375000005,96121.60433908693,29801046.582268145,9239362820.719976
313.07015624999997,98012.92273439938,30684921.034977585,9606533022.939342
309.55078125,95821.68617248535,29661677.815385163,9181795540.93827
310.2093750000001,96229.85633789067,29851403.590916865,9260185250.811079
0.0,0.0,0.0,0.0
306.48953124999997,93935.8327658447,28790349.351982128,8823940677.412743
305.3918749999999,93264.19731601559,28482128.08870796,8698210501.000689
309.54140624999997,95815.88218322753,29658982.912080567,9180683278.550138
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
309.5445312499999,95817.81682678219,29659881.195044648,9181054021.450785
0.0,0.0,0.0,0.0
308.22296874999995,95001.39846506344,29281613.070303537,9025265710.317757
308.0034375,94866.1175118164,29219090.295918398,8999580251.765759
311.3160937499999,96917.71022775871,30172042.963300254,9393042555.791807
312.4134375,97602.1559305664,30492225.04167926,9526180842.294598
310.8648437499999,96636.95107971189,30041030.697871022,9338700313.982628
314.40796874999995,98852.37081350095,31079973.113594618,9771791215.449896
0.0,0.0,0.0,0.0
313.7334375,98428.6698055664,30880364.926652804,9688203039.69322
314.1778125000001,98707.6978672852,31011768.592854585,9743209618.25926
324.5421875,105327.63146728517,34183259.92058657,11093909950.508244
334.66484375,112000.55764221192,37482649.12324373,12544124912.166435
336.74531249999995,113397.40549072264,38186044.748662606,12858971572.027372
337.87515625,114159.62121096188,38571699.85409455,13032419115.030298
336.0414062499999,112923.8267144775,37947081.52826433,12751790639.841341
339.02218750000003,114936.04361728516,38965868.92972743,13210294122.394478
335.14671874999993,112323.32308889157,37644793.17233811,12616528909.731522
333.30171875,111090.03572170412,37026499.842042886,12340996036.649498
333.52468749999997,111238.71717197263,37100858.38268305,12374052198.06612
333.98093750000004,111543.26661337895,37253324.75534876,12441900326.783337
332.3832812500001,110478.64565451666,36721254.75070431,12205531145.656254
328.97531250000003,108224.75623447269,35603273.00247198,11712597862.011036
324.23296875000005,105127.01802443851,34085645.14989846,11051689918.710619
321.98171874999997,103672.22720920408,33380561.90346004,10747930694.516834
324.23828124999994,105130.46302795407,34087320.63920049,11052414256.472017
322.2128125,103821.09653916013,33452487.5127168,10778820086.593609
316.84875,100393.1303765625,31809437.86840086,10078780626.805477
317.73468750000006,100955.3316407227,32077010.75032389,10191978986.688305
315.9553125000001,99827.75949697272,31541110.94804087,9965581566.185429
314.18093749999997,98709.66148837887,31012693.98672651,9743597271.150347
319.75671875000006,102244.35918576665,32693320.80393717,10453908985.308064
319.088125,101817.2315160156,32488669.497136325,10366748633.58592
314.39859375000003,98846.47575197754,31077192.973565217,9770625768.586285
324.50656250000003,105304.50910556641,34172004.265597306,11089039637.96432
327.40828124999996,107196.18263107908,35096917.9118027,11491021570.675661
321.3121875,103241.52183603516,33172759.221965477,10658811831.020525
321.75593749999996,103526.88331650388,33310389.39795481,10717815569.22901
320.4203124999999,102669.17666259762,32897289.67034723,10540959836.575678
306.17734375,93744.56582580564,28702462.15554219,8788043621.868805
291.9965625,85261.9925118164,24896208.725351125,7269607367.085034
292.87968749999993,85778.51135009763,25122783.598431792,7357953009.4388275
293.70218750000004,86260.97494228517,25335037.036431845,7440955797.99355
0.0,0.0,0.0,0.0
293.05390625,85880.59196838379,25167642.947397243,7375476076.840025
289.8675,84023.16755625,24355585.521611296,7059892686.185662
285.41765625,81463.23849924316,23251046.60298875,6636259226.784574
285.18843749999996,81332.4448836914,23195072.874434818,6614966590.758699
276.68859375,76556.57791135252,21182331.88460444,5860909621.496989
272.26062500000006,74125.84792539066,20181549.684821818,5494641330.658143
0.0,0.0,0.0,0.0
272.05296875000005,74012.81780568851,20135406.80959042,5477897199.538041
272.25781250000006,74124.31646728517,20180924.254440792,5494414291.742244
278.0821875,77329.70300478513,21504012.97029597,5979882966.808275
281.19234375,79069.1341836182,22233635.159374844,6251927980.547019
276.60765625,76511.79549611817,21163748.42766055,5854054850.039807
275.5628125,75934.86363291017,20924824.589488696,5766103514.948664
273.2948437499999,74690.0716203369,20412411.453156278,5578606798.651054
0.0,0.0,0.0,0.0
269.17453125000003,72454.92827365725,19503021.354814064,5249716631.140817
269.17046875,72452.74124709472,19502138.323702946,5249399714.218461
268.14218750000003,71900.23271728517,19279485.682571914,5169643464.799765
271.0259375,73455.05879775391,19908226.174778875,5395645662.981483
275.5662499999999,75936.75813906245,20925607.677538414,5766391236.670467
0.0,0.0,0.0,0.0
280.78328125,78839.25102951661,22136743.595360115,6215627502.895136
290.31656250000003,84283.70646181641,24468955.934753582,7103743174.941634
300.6178125,90371.06919228515,27167153.133870907,8166930146.956792
302.329375,91403.05098789065,27633827.278262112,8354517729.894937
310.6509375,96504.00496962889,29979059.61631987,9313022975.178158
306.69218750000005,94060.09787353518,28847497.173298605,8847302011.979017
305.16234375,93124.05604299316,28417955.201586146,8672089813.898533
305.1585937500001,93121.76733947759,28416907.568829667,8671663552.427795
306.91015625000006,94193.84400939943,28909047.382712908,8872480249.267073
305.8184374999999,93524.91671494136,28601643.89708099,8746910046.536716
305.1585937500001,93121.76733947759,28416907.568829667,8671663552.427795
307.135625,94332.2921441406,28972807.505373217,8898581341.167494
0.0,0.0,0.0,0.0
301.46406250000007,90880.58097900393,27397229.144290756,8259279999.081291
302.54359374999996,91532.62611916503,27692609.651467297,8378221644.270851
308.69359375,95291.73482229003,29415948.07696473,9080514725.441645
309.54765624999993,95819.75148986813,29660779.49614612,9181424775.580086
306.47203124999993,93925.10593850094,28785418.00234382,8821925525.558626
300.60812500000003,90365.24481601565,27164526.809308436,8165877470.6584425
299.300625,89580.86412539065,26811608.620769504,8024731217.451701
304.51312500000006,92728.24329726565,28236967.14221067,8598527104.996893
306.03359375,93656.56050354005,28662053.789162677,8771551325.35326
0.0,0.0,0.0,0.0
303.20281250000005,91931.94550791019,27874024.436595116,8451482604.869368
302.98296875000005,91798.6793525635,27813436.39756902,8426997530.874768
302.55015624999993,91536.59704689938,27694411.739132687,8378948598.926427
302.76468750000004,91666.45599697268,27753365.90415594,8402739155.04493
310.0210937500001,96113.07856994633,29797081.741934456,9237723872.192678
312.63203124999995,97738.78696350094,30556275.50031031,9552870477.09662
308.67578124999994,95280.73793029782,29410856.218711182,9078419020.542093
297.20031250000005,88328.02575009769,26251116.85543708,7801840132.90992
290.71093749999994,84512.84918212889,24568809.616532795,7142421676.881263
291.77796875,85134.38304787598,24840337.356493685,7247863176.942472
289.01625,83530.3927640625,24141640.877696484,6977326515.318546
284.98078125000006,81214.04568186039,23144442.186889764,6595721216.015305
284.56484374999997,80977.15029846191,23043250.122002076,6557298870.459689
289.8612499999999,84019.54425156246,24354010.121188205,7059283816.240263
294.1328125,86514.11138916017,25446638.903831962,7484691469.456014
293.26968750000003,86007.10960634766,25223278.157031827,7397222902.838301
308.9184375000001,95430.60102744146,29480272.159083117,9106999612.45871
304.5034375,92722.34344931642,28234272.31337246,8597432974.732992
305.8178125,93524.53444228515,28601468.538220547,8746838542.64618
307.565625,94596.61368164064,29094666.609877355,8948519320.03356
306.4707812500001,93924.33975998539,28785065.784633167,8821781599.349173
308.0109375,94870.73761962893,29221224.835538425,9000456856.492474
311.5240625,97047.24151650391,30232550.93163996,9418167085.962639
295.876875,87543.12515976562,25901986.300005328,7663798762.738389
318.8835937500001,101686.74636291509,32426235.116951115,10340194385.875826
327.18968749999993,107053.09160634762,35026667.58858974,11460364422.477055
332.15531250000004,110327.15162197268,36645749.524231225,12172080385.01775
327.84328124999996,107481.21706076659,35236994.8739452,11552212020.863623
321.77437500000013,103538.74840664069,33316116.056829065,10720272421.613642
316.62140625,100249.11489572753,31741015.733603068,10049885037.376778
319.97968750000007,102387.00041259771,32761760.396085396,10483097853.489285
314.6321875,98993.41341103514,31146514.20960582,9799695898.768112
0.0,0.0,0.0,0.0
311.96593750000005,97322.74616025393,30361381.745958146,9471716920.17322
315.0753125,99272.45254697267,31278299.008878835,9855019834.690939
314.179375,98708.67967539064,31012231.287489433,9743403443.258877
313.51171875000006,98289.59779357913,30814940.739511203,9660845034.423555
0.0,0.0,0.0,0.0
315.06468749999993,99265.75730947262,31275134.806159828,9853690574.223118
0.0,0.0,0.0,0.0
315.72953125,99685.13690334471,31473541.547085103,9937126519.43858
318.4064062500001,101382.63954104007,32280881.91240173,10278439600.308464
319.97843750000004,102386.20046494142,32761376.446333732,10482934045.647171
317.2871874999999,100671.1593516601,31941669.013052545,10134682325.20734
315.95468750000003,99827.3645532227,31540923.771362055,9965502713.642021
317.73531249999996,100955.72880947262,32077200.041943036,10192059179.451782
317.95578125,101095.87883029782,32144019.13464268,10220376716.47026
320.42625,102672.98168906248,32899118.498944953,10541741168.92256
328.08531250000004,107639.97227822267,35315093.94239203,11586363632.056547
332.1584375,110329.22760244139,36646783.8510088,12172538463.351315
331.9298437499999,110177.42117189938,36571174.19436649,12139064136.0901
366.1467187499998,134063.41965139148,49086881.20976123,17973000488.625095
385.65156250000007,148727.12765869146,57356849.16771134,22119758501.60471
378.31718749999993,143123.89435791012,54146229.17753166,20484449136.174213
380.01296874999997,144409.85641818846,54877618.25423703,20854206630.721806
379.0464062500001,143676.17809104008,54459938.96914375,20642844150.84827
373.9584375000001,139844.91297744148,52296185.1493675,19556599685.66818
374.66890625,140376.7893105713,52594818.11387844,19705642977.144524
383.68312499999996,147212.74040976557,56483044.28023262,21671590938.953026
381.7184375,145708.96552744138,55619798.65087628,21231102635.077103
384.656875,147960.91148476565,56914181.83388156,21892431327.40265
383.67093750000004,147203.38828212893,56477661.98538093,21668837521.739216
0.0,0.0,0.0,0.0
383.18281250000007,146829.0677954102,56262375.15459847,21558775149.669167
386.6190625,149474.2994883789,57789613.53604128,22342566207.541588
387.11250000000007,149856.08765625005,58011164.7328301,22456847007.637695
395.8382812500001,156687.94490295416,62023086.80298009,24551112077.9112
400.75453125,160604.1943174072,64362858.610456444,25793707232.3435
0.0,0.0,0.0,0.0
403.26328125,162621.2740045166,65579188.55611669,26445678758.852066
406.118125,164931.93145351563,66981846.7545303,27202542012.987183
415.14656249999996,172346.6683555664,71549126.9261409,29703374093.263588
413.90515625,171317.4783703369,70909187.6532303,29349678395.170856
412.86265625,170455.57292580567,70374740.61076371,29055102341.464653
415.14281250000005,172343.55477041018,71547188.04363589,29702300870.901375
419.4970312500001,175977.75922756354,73822147.56199022,30968171742.75433
0.0,0.0,0.0,0.0
417.9689062500001,174698.00659182135,73018334.73923887,30519393507.15606
416.92859374999995,173829.45228635252,72474469.09408167,30216678482.1733
421.28531250000003,177481.31452822266,74770271.05393308,31499617006.6659
420.2540625,176613.4770477539,74222531.22156909,31192320274.897495
421.02515624999995,177262.18219533685,74631837.95600766,31421881236.6528
418.71593750000005,175323.03631650395,73410549.5166115,30738167063.23816
0.0,0.0,0.0,0.0
427.79203125000004,183006.022001001,78288517.8827904,33491204088.63086
434.4645312500001,188759.42891428233,82009276.8022614,35630122004.046005
677.05953125,458409.6088564697,310370594.8928572,210139369491.94153
673.09328125,453054.56526389165,304947983.9187651,205258439106.45386
673.73109375,453913.58668557135,305815697.22565544,206037544177.75967
676.0028125,456979.8025079102,308919631.7510418,208830539900.16858
676.3301562500001,457422.4802531495,309368617.5418752,209235325440.94296
673.4109375,453482.290744629,305379934.5499882,205646188018.99625
666.9374999999999,444805.6289062499,296657554.128662,197852047506.6845
662.4656249999999,438860.7043066406,290730130.76643884,192598717784.52063
645.1875,416266.91015625006,268570207.0964356,173278140491.03156
637.9273437500001,406951.2959039308,259605359.23161483,165609357237.8886
626.8968749999999,392999.6918847656,246370278.71852237,154448757821.52066
626.265625,392208.6330566407,245626784.71161276,153827611844.15863
625.6406249999999,391426.1916503905,244892127.18552008,153214463509.92825
619.07921875,383259.0790881103,237267731.2607118,146887521703.4664
616.3709375000001,379913.13259462896,234167413.7059133,144333988317.86414
608.8878125,370744.3682110351,225741727.3567117,137451386560.19955
620.0509374999999,384463.1650946288,238386745.95114186,147811925314.57983
627.5140624999999,393773.8986352538,247098658.83907124,155057883246.4071
633.1646874999999,400897.5214969725,253834153.91815504,160718822742.4155
638.8728125,408158.4705516601,260761350.0270375,166593337083.0704
624.4153124999999,389894.4824844725,243456085.12256762,152017707471.83463
618.4748437500001,382511.132351587,236573512.81378335,146314766372.89328
618.46078125,382493.7379443603,236557375.99230182,146301459566.64896
614.12109375,377144.7177886963,231612526.59042928,142238138155.91537
609.16984375,371087.8985343994,226055557.16771594,137706228438.67673
0.0,0.0,0.0,0.0
584.7062499999998,341881.39878906234,199900190.63070714,116882890837.96588
