magnitudeTimesScarcity_by_prior_holidays_pow_2,magnitudeTimesScarcity_by_prior_holidays_pow_3,magnitudeTimesScarcity_by_prior_holidays_pow_4,magnitudeTimesScarcity_by_prior_holidays_pow_5
692.4481249999999,18221.363224908255,479484.4058160155,12617348.800031673
681.2212499999999,17780.021439318418,464062.39145156235,12112128.42991929
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
663.8243749999999,17103.29524846341,440662.8008441406,11353584.278751692
695.77125,18352.689578530248,484097.6323265624,12769273.768915962
725.08125,19524.50410260616,525742.8191015625,14156851.840347802
731.054375,19766.260777451025,534440.4992066408,14450211.418746473
732.399375,19820.835059516496,536408.8445003906,14516767.20956797
722.3587499999999,19414.642894443252,521802.16370156227,14024337.172926405
704.259375,18689.55476470947,495981.2672753906,13162294.157622566
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
770.770625,21398.716853316768,594087.3563628907,16493502.363229
764.53125,21139.41003228837,584508.0322265625,16161739.576247968
770.0737499999999,21369.702657960297,593013.5804390624,16456247.062200453
782.6175000000001,21893.96060537972,612490.15130625,17134596.714080762
791.03375,22248.079105942696,625734.3936390626,17598981.4454705
787.513125,22099.716422034096,620176.9220472656,17403816.74112989
782.6175000000001,21893.96060537972,612490.15130625,17134596.714080762
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
804.485625,22817.992467577926,647197.1208316407,18356746.93152472
801.6531249999999,22697.589371806298,642647.7328222655,18195593.449875303
789.0343750000001,22163.782828639814,622575.2449316407,17487986.531831548
771.9075,21446.07848198555,595841.1885562501,16554388.825833261
786.1868750000002,22043.912770552528,618089.8024222659,17330634.89385329
766.696875,21229.293419462127,587824.0981347655,16276432.923159676
757.6424999999999,20854.342058567123,574022.1578062498,15800135.853107939
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1971.523125,87539.24834974154,3886903.432409765,172585652.46663353
1973.07703125,87642.76317794323,3893032.971246313,172925922.98168302
1963.0617187500002,86976.30047769648,3853611.3116217046,170739845.90626332
1966.3860937499994,87197.33088223515,3866674.2696933816,171463618.8589446
1944.8634375,85769.6559149069,3782493.790524316,166810267.83585805
1953.1532812500004,86318.62055681545,3814807.740057643,168593496.97351784
1983.0951562500002,88311.10737892948,3932666.3987422124,175129329.2862287
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
906.778125,27305.589193409534,822246.5679785158,24760110.970820162
905.263125,27237.186544318065,819501.3254847656,24656820.60731732
900.00625,27000.281250488282,810011.2500390626,24300421.87719727
894.7693749999999,26764.964199963815,800612.2344378905,23948470.289098993
898.5062499999999,26932.809148833334,807313.4812890623,24199297.35028393
896.2618749999999,26831.959165834476,803285.3485785155,24048462.03189424
905.285625,27238.20200681996,819542.0628316406,24658352.727620263
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
924.9343749999999,28129.782896047564,855503.5980566406,26018203.16184144
950.31125,29295.35774663549,903091.4718765625,27839708.039402355
966.448125,30044.6965312067,934021.9783160157,29036640.628778722
966.448125,30044.6965312067,934021.9783160157,29036640.628778722
963.3331249999999,29899.556134334467,928010.7097222655,28803232.84700134
967.993125,30116.77117516516,937010.6900472656,29152827.444758043
971.88375,30298.52461730497,944558.0235140625,29446643.72453367
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4099.332499999999,262463.98506279755,16804526.94555624,1075927144.04744
4080.0524999999993,260614.53114079538,16646828.402756244,1063320969.3173299
4048.172499999999,257565.9893419257,16387700.589756243,1042671554.9892766
4016.4225,254541.78598257442,16131649.69850625,1022347356.4105965
3900.7500000000005,243625.18154261453,15215850.562500002,950320926.9023538
3706.7625,225679.51569176145,13740088.23140625,836540365.7843828
3663.3925,221730.36807682004,13420444.609056251,812285367.434862
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1256.8537499999998,44558.14658573981,1579681.3488890622,56003073.62933677
1246.1049999999996,43987.7712523902,1552777.671024999,54813381.69645968
1244.3374999999999,43894.214759311595,1548375.8139062498,54619217.458064884
1241.6968749999996,43754.566175398,1541811.129384765,54329908.086972386
1239.0625000000005,43615.39600539329,1535275.878906251,54042201.612932645
1239.0462499999999,43614.53800041615,1535235.6096390623,54040429.75489812
1240.81875,43708.15969880981,1539631.170351562,54233904.08227756
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1148.419375,38918.02263423211,1318867.0608753907,44694211.229840696
1156.00625,39304.31875043084,1336350.4500390626,45436038.12749024
1154.3075000000003,39217.71410208421,1332425.8045562506,45269301.52089158
1147.5787500000001,38875.2993800489,1316936.987451563,44612467.4684323
1156.9118750000002,39350.51479492716,1338445.086516016,45525077.85361443
1180.0287500000002,40535.812529491195,1392467.8508265628,47833424.189409845
1199.759375,41556.71676669698,1439422.5579003908,49858060.5350644
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4907.975,343837.71562526777,24088218.600625005,1687546912.345924
4991.465,352648.5035720873,24914722.846225005,1760232662.8824492
4959.717500000002,349289.40340567817,24598797.679806266,1732376766.6357021
4917.587500000001,344848.3435823132,24182666.820156254,1695821903.7960887
4917.537499999999,344843.08418224636,24182175.063906245,1695778798.0818532
4924.562500000001,345582.29185699194,24251315.816406257,1701841595.1429982
4938.6075,347061.76207573415,24389844.03905625,1714001821.1504362
309.34406249999995,5440.798936990217,95693.74900400387,1683078.846414235
303.6571874999999,5291.457933152882,92207.6875204101,1606789.2337557666
297.78421875000004,5138.691166201923,88675.44093654786,1530221.1343249662
297.78296875,5138.658810438189,88674.6964775635,1530205.0759656276
299.72468749999996,5189.001235440933,89834.88829697264,1555271.7737296473
298.21203125,5149.768914299913,88930.41558225096,1535723.0484014843
298.21203125,5149.768914299913,88930.41558225096,1535723.0484014843
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1137.5275000000004,38365.67618616086,1293968.813256251,43642011.71785311
1115.5662499999999,37260.017125438564,1244488.0581390623,41566017.57956128
1099.801875,36473.01654345065,1209564.164253516,40113091.98139305
1088.184375,35896.63412303642,1184145.2339941408,39062156.36778006
1084.8856250000001,35733.530923365506,1176976.8193316406,38766794.029252216
1088.2068749999999,35897.7474616323,1184194.2027972655,39064175.584762074
1087.3575000000003,35855.726914600025,1182346.3328062505,38987993.5785422
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1024.9218750000002,32812.259957727074,1050464.849853516,33630002.99886106
1053.0625,34172.85166660207,1108940.6289062502,35986148.608161144
1057.089375,34369.0526596012,1117437.9467378906,36331160.395279914
1053.8281250000002,34210.126298233896,1110553.7170410159,36051593.25288102
1045.7406249999997,33817.06947800512,1093573.45477539,35363883.371597484
1039.2731250000002,33503.83685579051,1080088.628347266,34819637.22860759
1039.2581250000003,33503.11150882344,1080057.450378516,34818380.848325774
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
909.8231250000001,27443.244612096743,827778.1187847658,24968498.573117275
907.5212500000001,27339.162383206374,823594.8192015628,24810870.81996043
907.51875,27339.04941418406,823590.2816015624,24810699.950548552
903.7618750000001,27169.461148253053,816785.5267035158,24554723.150084835
904.51125,27203.260430082024,818140.6013765626,24605655.09568903
909.0275,27407.254500310948,826330.99575625,24913948.040281408
912.0512500000001,27544.117626571555,831837.4826265626,25121646.91146162
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
886.5825,26398.468489358587,786028.5293062499,23404420.18946676
874.0281249999999,25839.738352227276,763925.1632910155,22584658.062487792
863.634375,25380.19065440477,745864.3336816407,21919205.093197703
867.3062500000001,25542.224281429066,752220.1312890626,22152930.75818519
869.525625,25640.328077334205,756074.8125316406,22294922.296649072
870.2587500000001,25672.762188473258,757350.2919515627,22341945.931188002
867.3137500000001,25542.555595361577,752233.1409390627,22153409.677996535
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
812.28125,23150.460950349425,659800.8291015626,18804685.358826023
805.14875,22846.21105555995,648264.5096265625,18394598.273620274
807.9824999999997,22966.92921098387,652835.7203062496,18556876.88121377
798.1037499999999,22547.013616336913,636969.5957640624,17994856.11849955
795.2687499999998,22426.984135991454,632452.3847265623,17835479.64009975
792.4587499999999,22308.224048755135,627990.8704515623,17678347.34439643
785.4037500000001,22010.983882943176,616859.0505140625,17287509.28285313
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
909.08125,27409.68538667942,826428.7191015625,24917631.05342926
899.271875,26967.241002969047,808689.9051660156,24250881.380316857
900.7518749999999,27033.841440466596,811353.9403160155,24350783.365952987
902.256875,27101.62301697494,814067.4684847657,24452625.690723885
909.8043750000002,27442.396274373852,827744.0007691408,24967212.19090903
913.57625,27613.229422209366,834621.5645640625,25226790.5859317
912.804375,27578.24144148453,833211.8270191406,25173539.44259339
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
857.2075,25097.412181518892,734804.6980562499,21513689.952589355
839.57625,24327.093094435826,704888.2795640625,20424449.593627326
849.7350000000001,24769.957439510075,722049.5702250001,21047899.784862097
852.64375,24897.252250180594,727001.3644140624,21228486.523289915
852.6425,24897.197500080267,726999.23280625,21228408.71946219
846.81875,24642.552938486628,717101.9953515625,20867775.87617807
848.2687500000001,24705.87285168824,719559.8722265626,20957219.88156052
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
855.5987499999999,25026.793610596833,732049.2210015623,21412893.329734635
851.18625,24833.44089884419,724518.0321890626,21137883.433283817
846.0906249999999,24610.77695101397,715869.3457128904,20822947.652219
846.8199999999999,24642.607501288654,717104.1123999998,20867852.884241253
853.373125,24929.205776480325,728245.6904722655,21273914.237243064
854.8368749999998,24993.373079485147,730746.0828597654,21365256.938976206
864.3937500000001,25413.672389528765,747176.5550390625,21967419.57805623
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
879.1412500000001,26066.816035696393,772889.3374515626,22916413.233142175
882.8356249999999,26231.29761241592,779398.7407691405,23157924.022218216
882.8343750000001,26231.241901404475,779396.5336816409,23157842.049500234
885.0675,26330.832500315122,783344.4795562499,23304564.093972653
891.0375,26597.693252826626,793947.82640625,23699542.101765502
889.5337499999998,26530.39069543528,791270.2923890622,23599677.924275648
883.58125,26264.536258211665,780715.8253515625,23206851.777700987
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
833.7862499999999,24075.875747712027,695199.5106890623,20074134.155150756
835.9356250000002,24169.031674919006,698788.3691441409,20203754.59881822
840.2843750000001,24357.876935669738,706077.8308691408,20467543.397216164
847.5506250000001,24674.506348846135,718342.0619378908,20912893.27753101
843.1906249999998,24484.354214524978,710970.4300878904,20644977.932866696
851.9693750000001,24867.720401500817,725851.8159378908,21186536.208141405
864.3699999999998,25412.6250012755,747135.4968999997,21965910.6723525
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
921.8893749999999,27990.987124807718,849880.0197378905,25804593.62612203
924.1662500000001,28094.749000481857,854083.2576390626,25964218.82846657
928.73125,28303.170555076842,862541.7347265625,26286038.96857971
924.1787500000002,28095.3190043367,854106.3619515627,25965096.79827914
920.3681249999998,27921.731985571554,847077.4855160154,25698272.114313014
929.5781249999999,28341.892269615197,864115.4904785154,26346003.074940886
916.5787500000001,27749.468961058465,840116.6049515627,25434573.573490772
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
229.14937500000005,3468.7900564049496,52509.43606289064,794871.0734314091
227.44546875000003,3430.172285080658,51731.44125490724,780177.143273429
226.69171874999998,3413.1351302767284,51389.1353498291,773729.4690084367
225.75343749999996,3391.9665275411735,50964.61454306639,765748.1034773582
226.12718750000005,3400.393456069909,51133.50492666017,768921.4086144934
225.18953125,3379.265351051327,50710.32498459472,760975.1803726149
224.25093749999996,3358.160128908695,50288.482969628894,753070.5571828955
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
