data_magnitude,data_magnitude_pow_2,data_magnitude_pow_3,data_magnitude_pow_4,data_magnitude_pow_5,data_magnitude_pow_6,data_magnitude_pow_7,data_magnitude_pow_8,data_magnitude_pow_9
16.40630119039633,269.1667187500001,4416.0302582432005,72450.72248264163,1188648.3745120377,19501323.241719507,319944582.71492636,5249107188.256754,86118433511.21472
16.381291730202477,268.3467187500001,4395.865884686346,72009.96146389164,1179616.186220647,19323636.876149274,316546132.9566997,5185434550.031158,84944116111.93163
16.381263115217948,268.34578125,4395.84284851497,72009.45831467287,1179605.8834369748,19323434.3488402,316542262.3579915,5185362086.772609,84942780691.0977
16.412666602353195,269.37562499999996,4421.172323925518,72563.2273441406,1190956.0579901387,19546764.717844963,320814532.4686298,5265421962.597434,86419615192.81993
16.462523728152984,271.01468750000004,4461.585723646716,73448.96084072268,1209155.2606485763,19905747.169448193,327698835.103655,5394749848.582012,88811197389.7311
16.575311083053613,274.7409374999999,4553.916506312289,75482.58273837887,1251147.2902409628,20738155.546463523,343741379.4713866,5697620296.856212,94439828853.512
16.687542134778266,278.47406249999995,4647.047651411625,77547.80348525388,1294082.238119679,21595051.874490302,360368338.0582793,6013661825.387554,100353235095.46237
16.706281565626746,279.09984375000005,4662.720574609931,77896.72278127444,1301364.583823542,21740963.156890765,363210652.00693446,6067899420.06272,101372036223.47104
16.71876285046235,279.51703125,4673.1789581340245,78129.77075881348,1306233.1088775904,21838601.5747466,365114400.7139221,6104261078.824745,102055693354.17839
16.668819131840145,277.84953125000004,4631.423582272817,77200.36201584476,1286838.8713546982,21450084.398432773,357547577.200182,5959895895.377485,99344426724.64378
16.70007485013166,278.8925,4657.525625140343,77781.02655625,1298948.9654094533,21692544.94883895,362267124.33545595,6049888092.144067,101033583973.72614
16.768790765884106,281.19234375,4715.25557731231,79069.1341836182,1325893.7671647079,22233635.159374844,372831175.9525611,6251927980.547019,104837272189.16931
17.075356877676082,291.5678124999999,4978.6244524808435,85011.78928603508,1451606.6408688491,24786701.438840177,423241772.88860327,7227004317.613231,123403677879.75182
17.10628082752063,292.62484374999997,5005.722754296845,85629.29917971187,1464798.8388319334,25057260.292885188,428636531.33837587,7332376878.008606,125429698008.43419
17.10628082752063,292.62484374999997,5005.722754296845,85629.29917971187,1464798.8388319334,25057260.292885188,428636531.33837587,7332376878.008606,125429698008.43419
17.125027372240897,293.26656249999996,5022.197910175495,86005.27668056639,1472842.717311851,25222471.84897111,431935520.8092057,7396907616.900776,126672245409.36296
17.14378987417893,293.90953124999993,5038.723245768425,86382.8125595947,1480928.787262276,25388731.947447088,435259085.6788864,7461990305.706072,127926793844.18507
17.36413329250844,301.51312500000006,5235.5140919407595,90910.16454726565,1578576.214842596,27410607.80691028,475961447.5878626,8264658018.010917,143508623441.74017
17.593762211363437,309.54046875000006,5445.981401981476,95815.30179396976,1685751.6359731285,29658713.43072812,521808351.5952016,9180572057.869505,161520801750.44354
17.48304982690377,305.65703124999993,5343.817107287232,93426.22075256343,1633375.2725563776,28556381.276135676,499252636.72674185,8728458724.106714,152600078785.63058
17.41330310423614,303.2231249999999,5280.1161838386815,91944.26353476559,1601053.3296266394,27879626.914835166,485476393.9010446,8453747596.950426,147207669272.40564
17.531333555950614,307.34765625,5388.214279358399,94462.58180236815,1656055.0301335866,29032853.120281752,508984632.13258094,8923179360.769096,156435233753.2172
17.99924043536282,323.97265625,5831.2617343269,104958.28199768068,1889169.3533588678,34003613.41422517,612039213.5137672,11016240959.90466,198283969731.2161
18.213773977405122,331.7415625,6042.265838286215,110052.4642899414,2004470.710233441,36508976.46052061,664966245.3983265,12111544896.288828,220596941258.19928
18.16920041581357,330.11984375000003,5998.013602330811,108979.11123752443,1980063.3132118222,35976167.17374543,653658191.572594,11876446686.120722,215785540067.85233
18.237538553763226,332.6078125000001,6065.947803751602,110627.9569360352,2017581.6297449998,36795722.757838875,671063412.4096695,12238544855.841259,223200933650.36557
18.18268836696048,330.61015625,6011.381442045861,109303.07541564941,1987423.7578331325,36136706.84177338,657062479.112174,11947162295.319141,217231528885.2882
18.03137456629416,325.13046875,5862.5492649460475,105709.8217095947,1906093.3905818763,34369483.88391945,619729037.5611621,11174566405.874298,201492792480.24698
18.03134856992122,325.12953125000007,5862.5239083438455,105709.21209084477,1906079.6502617528,34369186.57590319,619722783.2147677,11174437520.8672,201490178011.56284
18.18854378448148,330.82312499999995,6017.190893981489,109443.94003476559,1990625.8952684996,36206586.25461375,658545079.3786477,11977976010.333364,217861941113.41724
18.181949324811132,330.58328124999997,6010.648467317285,109285.30584201659,1987019.8927660317,36127894.99766364,656875556.0596179,11943278072.983105,217152076695.10678
18.031521878366227,325.1357812499999,5862.69295304907,105713.2762490478,1906171.2535184782,34371168.66173122,619764479.7090222,11175296775.307493,201507608301.19263
18.068813775397654,326.48203125000003,5899.143023669808,106590.516729126,1925964.1970019857,34799888.413712166,628792703.1519835,11361538256.582088,205289518960.23788
18.06940179557696,326.50328124999993,5899.718976480518,106604.39266701655,1926277.6042737805,34806684.00144433,628935958.3937782,11364496535.903452,205349654111.682
18.30652632942689,335.12890625,6135.046146017661,112311.38380432129,2056031.3047081765,37638791.21376616,689035522.3626117,12613846932.041561,230915720976.77945
18.33131286214929,336.03703125,6159.999953111587,112920.88637131346,2069988.0967437567,37945599.42233475,695592654.7526097,12751126578.883085,233744890662.37317
18.256287444329967,333.29203125,6084.675125404606,111083.57809475098,2027973.7320424495,37023271.381717555,675907484.4740713,12339561322.332638,225274578437.44104
18.250136985787258,333.0675,6078.527500513697,110933.95955625,2024559.9582773459,36948496.5745013,674315123.9035399,12306343382.827711,224592452530.74228
18.144149366944706,329.21015625,5973.238248115205,108379.3269781494,1966450.696980483,35679575.168746404,647375541.2108661,11746078516.236624,213122603074.45755
18.10635679119353,327.84015625000006,5935.990839543137,107479.16805002445,1946056.164334391,35235987.247140035,637995356.9866626,11551771564.725399,209160497521.28204
18.187719070845578,330.7931249999999,6016.372428067104,109424.09154726558,1990174.6366441546,36196737.19320606,658336087.3512592,11973631810.944359,217773051635.19598
18.11885671751946,328.29296875000006,5948.293262150345,107776.27333068852,1952782.854026959,35382192.73254319,641084880.4726083,11615725093.051281,210463658631.09155
18.062573529262103,326.25656250000003,5893.033149560547,106443.34457431642,1922640.7380741728,34727839.7018195,627274158.1265424,11330185604.166656,204652310575.4472
18.0688051278993,326.48171875,5899.134553915377,106590.3126779541,1925959.588299807,34799788.48519838,628790596.6311634,11361494756.784025,205288634721.9802
18.144002969300903,329.20484375,5973.0936625082395,108375.82914846191,1966371.3658701403,35677847.9010961,647338978.2557535,11745320343.616606,213107127189.97
18.319196727749826,335.59296874999995,6147.793614980848,112622.64067443844,2063156.3105137171,37795366.332399294,692380751.2405951,12683859192.483677,232358111814.18652
18.500430738228772,342.2659375,6332.067270773688,117145.97197275389,2167250.9407444224,40095075.92160334,741776175.0316466,13723178749.441242,253884717962.37064
18.72535880831126,350.6390625000001,6565.8422575223785,122947.75215087897,2302240.773700531,43110284.55066657,807255546.539629,15116149758.953962,283055328036.5807
18.869183706509403,356.04609374999995,6718.299150953819,126768.82087463375,2392024.169341048,45135543.4817068,851670861.6494687,16070333945.944979,303234083450.9899
18.88754549961429,356.73937500000005,6737.931176816465,127262.98167539065,2403685.356810521,45399716.543515325,857489211.8852372,16195866504.910818,305900165517.1821
18.950164906934187,359.10875,6805.170032023002,128959.0943265625,2443796.10373724,46310339.16474395,877588564.0679507,16630448009.527245,315149732256.7367
18.968967255757494,359.82171875,6825.446400879133,129471.66928420411,2455943.855200331,46586718.57127391,883701939.1316843,16762913147.238321,317975150601.07056
18.925156868570472,358.1615625000001,6778.263754604809,128279.70485244149,2427713.537386376,45944859.52698929,869513673.8527068,16455682677.0295,311426376042.2009
18.931302616301924,358.39421875000005,6784.86941108936,128446.4160334229,2431657.971908144,46034452.92553608,871492159.109229,16498481791.83116,312337751510.7029
18.912809812399637,357.694375,6765.005685340155,127945.2659066406,2419804.480489193,45765301.92268462,865550451.2707816,16369991067.920973,309602527698.27014
18.981384795372545,360.29296875000006,6838.859478910886,129811.0233306885,2463992.9845208814,46769998.97228928,887759347.3722012,16850901778.160553,319853450800.2929
19.075155635013832,363.86156249999993,6940.715934286812,132395.2366649414,2525459.7447182466,48173537.68046285,918917728.7440321,17528498691.565838,334358840589.75464
19.08126944807394,364.09484374999994,6947.391818248128,132565.05524533687,2529509.5385350804,48266253.07626104,920981380.1970646,17573493872.19922,335324571719.5095
19.1815544534326,367.93203125,7057.508292583941,135373.979619751,2596683.3616541284,49808423.299891084,955402983.7664819,18326114358.088757,351523360479.5125
19.294141759871053,372.26390625000005,7182.512579270849,138580.4158965088,2673790.189449129,51588486.95138398,995355580.4172605,19204531670.04936,370534956473.8655
19.368809494907012,375.15078125,7266.224013896784,140738.10867248537,2725929.6155508896,52798011.42013029,1022634624.9064283,19807215232.7083,383642178466.9473
19.24427268695806,370.34203124999993,7126.963036816942,137153.22011037593,2639413.9676984544,50793602.12815497,977485930.1070673,18811005786.64523,362004124874.1468
19.150057114797335,366.7246875,7022.798711031204,134486.99642197267,2575433.6626783214,49319701.735661544,944475105.1226878,18086752206.60369,346362337777.6474
19.150032637047907,366.72375000000005,7022.771781280598,134486.3088140625,2575417.2030254006,49319323.49195106,944466654.5079864,18086567258.43139,346358353291.1232
18.901843494749397,357.2796875000001,6753.244736977974,127648.77510009772,2412797.1692385105,45606314.477520704,862043418.6264199,16294209784.555326,307990603218.27905
17.893635390831008,320.18218749999994,5729.2233217636895,102516.63319228514,1834395.255838314,32823999.87064096,587340685.7539335,10509660081.08154,188056025572.4445
17.21921619151116,296.50140625000006,5105.521815305829,87913.08390822756,1513794.397878231,26066353.006563723,448842167.7442676,7728710322.25506,133082333920.47375
17.175163754677857,294.98625,5066.437149128341,87016.8876890625,1494529.2954820602,25668785.386067715,440865592.3893949,7571938743.090917,130049287852.97614
16.937965860751994,286.89468750000003,4859.412422506112,82308.56171572268,1394139.6083885094,23613889.092006728,399971247.27999383,6774699331.71093,114749625997.37907
17.138452745215947,293.7265625,5034.018811420969,86275.29351806642,1478625.041039017,25341345.39374018,434311450.5308119,7443426271.628513,127568809418.8042
17.35043227127209,301.0375,5223.130754863072,90623.57640625,1572358.224617092,27281094.882396486,473338789.0431678,8212632600.659431,142492725706.58264
17.32502705625593,300.1565625,5200.220566425274,90093.96201181642,1560880.3294600134,27042293.939472403,468508474.1645851,8116921990.98662,140625893107.36194
17.375242804058885,301.89906250000007,5245.56951325525,91143.04393837895,1583632.5183303417,27515999.51839292,478097172.6284444,8307054458.353276,144337088200.42804
17.43761200680873,304.0703125,5302.260132164083,92458.75494384767,1612259.8953434243,28113962.50913668,490240370.2082923,8548621365.766476,149067542569.35114
17.381379224618513,302.11234375000004,5251.129215157058,91271.8682461182,1586430.9545251972,27574358.03427598,479280373.8691571,8330553933.13676,144796517062.98734
17.42532280906153,303.641875,5291.05769022371,92198.38825351563,1606586.6777926967,27995291.481275465,487826991.1949953,8500542796.54601,148124702282.0569
17.47508047191772,305.3784375000001,5336.5127697009975,93255.99008994145,1629655.9313100884,28478368.541181814,497661781.9660823,8696679687.655258,151975177380.2679
17.431342999034815,303.85171875000003,5296.543530377509,92325.86698732914,1609363.8551393992,28053373.369183846,489007973.47823256,8524065714.961991,148585913223.8154
17.39376235177427,302.54296875,5262.36049963777,91532.24794006348,1592090.1681931443,27692438.02814788,481675686.0028407,8378152412.961256,145727592017.99225
17.468887521820044,305.16203125000004,5330.841199836384,93123.86531662599,1626770.328813258,28417867.897873014,496428537.9178843,8672054291.509098,151491141001.48923
17.562646796539525,308.4465625,5417.138032794254,95139.28191806644,1670897.6048034,29345384.466346,515382622.4910923,9051482963.885323,158967998279.61264
17.593779973331483,309.54109374999996,5445.997896141872,95815.68871994625,1685760.1453319537,29658893.084781695,521812039.18621176,9180646204.877636,161522269341.61783
17.50038392436006,306.26343750000007,5359.7277382442535,93797.29314931645,1641488.6411787858,28726681.428104863,502727953.8646191,8797932202.138807,153967191277.91968
17.475089413219035,305.37874999999997,5336.520961147062,93256.18095156249,1629660.1004638884,28478455.968761962,497663564.4045366,8696715285.670567,151975877218.4019
17.51252230548187,306.6884375,5370.888102552132,94057.79769619142,1647189.2801590534,28846439.01013605,505173906.5987299,8846869307.457672,154930996080.53543
17.50628904851054,306.47015625,5365.155140054689,93923.95667189942,1644259.9340780512,28784889.676855247,503916598.91251504,8821709636.90484,154435398805.68707
17.506280123144382,306.4698437500001,5365.146933983791,93923.76512814946,1644255.7425538045,28784801.623235673,503914800.5055048,8821673655.847786,154434690174.23453
17.606794675635882,309.99921875000007,5458.092594138784,96099.51562561038,1692004.4400481842,29790774.76619264,524520054.5364684,9235116903.476934,162600807125.0126
17.668824062455318,312.18734375,5515.983251244011,97460.93759768069,1722020.159375357,30426071.228004448,537592899.4393444,9498634357.41901,167829699294.82983
17.856393287839513,318.85078125,5693.524950134885,101665.82070373536,1815384.8784168754,32416226.357808445,578836886.752657,10335939099.364065,184562593557.40247
18.051324397395334,325.85031250000003,5882.029695930144,106178.42615634766,1916661.2145531173,34598273.34380406,624544655.7187629,11273858181.038973,203508071236.1638
18.42005106534724,339.29828125000006,6249.891667009551,115123.32365920414,2120577.5006150384,39061145.84935543,719508301.2161034,13253379650.34187,244127929947.7312
18.55031165506391,344.1140625,6383.423104265141,118414.4880102539,2196625.6570650386,40748090.52806601,755889778.6443822,14021990970.730564,260112302531.54413
18.56881205812585,344.80078125,6402.540904526213,118887.57875061034,2207601.1058657197,40992530.03413134,761182585.990864,14134256381.182573,262456350323.54523
18.444430900681105,340.19703125,6274.740635507475,115734.02007131348,2134648.1360633816,39372370.04288876,726200958.6521086,13394363401.867193,247051410224.35135
18.293812991008735,334.66359374999996,6122.273198961419,111999.72098166503,2048901.9506837372,37482229.12272129,685692890.0572047,12543937499.970816,229476446795.36777
18.00890838585171,324.3207812500001,5840.663237159105,105183.96915061041,1894248.4640935955,34113347.04990188,614344141.7564477,11063667366.276564,199244572010.81192
17.868814489215563,319.29453125000003,5705.414746327292,101948.99768615725,1821707.7270154105,32551757.427608915,581661314.7718885,10393598129.212095,185721276846.34885
17.93767857053972,321.7603124999999,5771.633062381412,103529.6987000976,1857082.4577871745,33311748.206774235,597535431.9558692,10718398512.93299,192263187315.9429
18.081737160737628,326.94921875000006,5911.809838346012,106895.7916412354,1932861.6080457927,34949495.5647647,631947592.7024407,11426710270.60641,206614771725.00623
18.069228850451807,326.49703124999996,5899.549576649364,106600.31141506344,1926185.4224882114,34804685.2073437,628893822.079428,11363626393.788506,205331965880.3989
17.994022444967662,323.78484375,5826.191745777847,104836.62504221192,1886432.58406422,33944510.25856992,610798279.4761422,10990717950.241333,197767225482.95154
18.037521656258654,325.35218749999996,5868.5471279423755,105854.04591103512,1909344.6455228939,34439845.3928807,621209457.1122855,11205079035.735533,202111855767.1695
18.3220794057334,335.69859375000004,6150.696291080539,112693.54584572755,2064780.0954990776,37831064.865111895,693143774.4620311,12699835275.283098,232687390353.47104
18.46932845963816,341.11609375000006,6300.185178337475,116360.18941525884,2149094.557936127,39692333.2813432,733090740.7025548,13539693680.754915,250069049832.7497
18.30046105976568,334.906875,6128.950224585313,112162.61492226564,2052627.5667464153,37564030.85544436,687439083.9178959,12580452186.200447,230228075347.8053
18.18170010615069,330.57421875,6010.401308137556,109279.31410217284,1986883.7168115505,36124923.88486164,656812532.4320745,11941968490.641352,217125289773.94208
18.231398910944822,332.38390625000005,6059.823586421837,110479.06113400882,2014187.8348407748,36721461.898554415,669483620.4656067,12205622949.05206,222525580940.75082
18.19407956589176,331.02453125000005,6022.686659824523,109577.24028928226,1993657.0284340414,36272754.60242828,659949383.3106465,12007171589.415102,218459435259.1334
18.150318523375837,329.43406250000004,5979.333166824704,108526.80153525392,1969796.0161880527,35752425.119889945,648917903.9091461,11778066651.472395,213775661313.77463
18.300196378727744,334.89718750000003,6128.684297933607,112156.12619541018,2052479.1344533772,37560771.22373795,687369489.5308704,12578996643.160774,230198108817.19922
18.21919060359159,331.93890625,6047.65820171647,110183.43748244632,2007453.0488516071,36574169.72478849,666351769.3840303,12140389895.448154,221188077507.08728
17.927414412011565,321.3921875,5761.7309340954225,103292.93818603514,1851775.3086953461,33197543.35691211,595146117.220085,10669431079.104076,191275312495.4945
17.914370976955905,320.92468750000006,5749.163907538644,102992.6550469727,1845048.6304131185,33052885.63574501,592121655.1376332,10607486993.624708,190026457137.0277
18.15673514842357,329.6670312499999,5985.676973573326,108680.35149318843,1973280.3578994025,35828328.83196593,650525477.4126334,11811418800.682985,214456802891.11176
18.306773848769748,335.1379687499999,6135.295002042311,112317.45809787592,2056170.3046664868,37641844.76208536,689100739.3099948,12615211393.568113,230943822036.47488
18.381338192579996,337.87359375000005,6210.568793061133,114158.56535354006,2098387.1973431655,38571164.73334482,708989623.4453259,13032178043.578476,239548872004.93152
18.319111434510134,335.58984374999994,6147.707743946093,112620.54322814937,2063108.281211534,37794310.50497476,692358185.7311096,12683386757.003462,232348375368.53653
18.489109970466398,341.84718749999996,6320.450242782145,116859.49960166014,2160628.1392287686,39948091.27148488,738604652.6287128,13656142647.150404,252489923175.53995
18.562882992681928,344.58062499999994,6396.409823420208,118735.80712539061,2204078.894710275,40914058.629146546,759482883.0885756,14098191893.717958,261703086531.4633
18.518812225680133,342.94640624999994,6350.960100815565,117612.23755979001,2178038.9428118356,40334694.20215125,746950628.109868,13832638423.82048,256164033556.45947
18.537546358674334,343.64062500000006,6370.2540166613235,118088.87915039065,2189078.0716942577,40580136.23678972,752256156.7308097,13944983378.99557,258505775859.07343
18.500168918147747,342.25624999999997,6331.798438291804,117139.34066406247,2167097.589245609,40091671.46315453,741702694.2792424,13721625131.21128,253852382758.90994
18.47508457355473,341.32875,6306.077523635719,116505.31557656251,2152445.558545676,39766613.73410361,734691551.9414474,13573488557.59442,250771349059.7343
18.550328501134423,344.1146875000001,6383.440495190217,118414.91815322272,2196635.6311772275,40748312.55563433,755894583.7739171,14022092841.234436,260114428478.30414
18.55632894055287,344.33734375,6389.637017141227,118568.20630080566,2200190.6380090835,40827461.210821435,757607800.0356655,14058419545.390411,260872657468.56223
18.51885441246299,342.9479687499999,6351.003504331155,117613.30926975093,2178063.751334501,40335245.512026615,746962539.3281721,13832890517.38208,256169285594.93857
18.443914138544454,340.17796875,6274.213247449458,115721.05042287597,2134349.1180216977,39365751.87447028,726058547.5719751,13391361510.973803,246989121906.60974
18.381346693047277,337.87390625000006,6210.577409315404,114158.77652463384,2098392.049353401,38571271.75709884,708991918.5589767,13032226257.60129,239549869023.20334
18.26292350638309,333.534375,6091.312777374292,111245.17930664061,2031662.2001310484,37104091.35180331,677629182.1318341,12375489918.966621,226012625744.10245
18.343906515516263,336.49890625,6172.704478823472,113231.5139074463,2077108.3057285745,38102280.582887344,698944673.0404559,12821375741.772203,235194118007.3773
18.512884027076925,342.72687499999995,6344.862889837489,117461.7108472656,2174555.0305374716,40257285.090836935,745278450.1316371,13797253515.166632,255426954218.4593
18.57503364734503,345.031875,6408.978687531545,119046.99476601565,2211301.9333940484,41075007.81723356,762969652.2700737,14172186962.819756,263248849690.84152
18.575025235514488,345.03156250000006,6408.969980486496,119046.77912119144,2211296.9263828504,41074896.21077707,762967233.6613225,14172135619.129744,263247776766.46875
18.550033692691773,344.10375,6383.136156281586,118407.3907640625,2196461.08813708,40744427.189629264,755810497.1570497,14020310187.55339,260077226361.10513
18.500143580523908,342.25531249999995,6331.772422447078,117138.69893447262,2167082.7491235062,40091342.00966134,741695583.5146247,13721474788.061018,253849253715.66766
18.625310400098034,346.90218749999997,6461.160920660507,120341.12769228514,2241390.8571666437,41746600.44267054,777543391.3936087,14481987014.250877,269731503350.6115
18.612520987227928,346.4259375000001,6447.860032238862,120010.93017275396,2233705.9565371284,41574898.995343335,773813680.0927092,14402623360.929626,268069129576.4419
18.443897195278442,340.17734375,6274.195956287896,115720.62520080565,2134339.314577007,39365534.897899374,726053878.6940019,13391263096.865335,246987079873.51028
18.369084932298616,337.42328125000006,6198.156911416134,113854.47072951663,2091402.4427523979,38417149.09853559,705687874.6477795,12962840505.09836,238115518201.99246
18.337691716789223,336.27093750000006,6166.432785190698,113078.14340712896,2073592.1337068127,38024893.29427471,697288770.7942154,12786666516.403223,234477948663.19348
18.368821240079615,337.41359375,6197.889987566595,113847.93324729006,2091252.3343719877,38413840.297978245,705616965.5785291,12961351904.67941,238084756166.82156
18.362555309651214,337.18343749999997,6191.549520592072,113692.67052431639,2087687.950804712,38335285.465943925,703933799.6796637,12926023330.95076,237354818348.42535
18.250453761482206,333.07906249999996,6078.844029074091,110941.6618758789,2024735.670287721,36952344.72980973,674397058.8697432,12308052339.781841,224627540121.09137
18.275162447978406,333.9815625000001,6103.5673093171545,111543.68408994147,2038478.9467896647,37253533.89936505,680814383.7721668,12441993460.35666,227379451664.70297
18.32512789859869,335.81031250000007,6153.7669262308955,112768.5659813477,2066498.394549762,37868847.38237325,693951471.6545041,12716749473.48957,233036060556.13394
18.231441762789906,332.3854687499999,6059.866316313248,110480.09983615717,2014211.506110114,36721979.77158789,669494635.6200536,12205852459.807257,222530288286.18192
18.175025790903295,330.3315624999999,6003.784667986883,109118.94118369136,1983239.5702896502,36045430.33955436,655126626.0656086,11906943325.049894,216409002023.60565
18.150025826427907,329.42343750000003,5979.0438984556595,108519.80117431642,1969637.1939926646,35748965.939659856,648844655.0729179,11776547246.913168,213744636677.62247
18.193787572960172,331.01390625,6022.396694008254,109570.20613088379,1993497.0546707578,36269261.94000154,659875247.1644373,12005630071.564362,218427883201.58463
18.169209015529542,330.12015625,5998.022119145521,108979.31756252442,1980067.9991632756,35976269.34175893,653660357.2694055,11876491656.393543,215786459276.20694
18.375365642620558,337.6540625,6204.516859153755,114010.26592275393,2094980.323343006,38496029.45552318,707378617.0343297,12998340735.777065,238849263767.27313
18.462918918740883,340.879375,6293.628261696068,116198.74830039062,2145368.068329292,39609756.69641947,731311726.2770464,13502149106.577534,249289084183.49066
18.33136400407782,336.03890624999997,6160.051510000931,112922.14651369628,2070016.9718643737,37946234.60586475,695606239.1442411,12751411173.26069,233750759782.70673
