,open,high,low,close,open_close_diff,open_high_diff,open_low_diff,close_high_diff,close_low_diff,high_low_diff,open_close_diff_exp_1,open_high_diff_exp_1,open_low_diff_exp_1,close_high_diff_exp_1,close_low_diff_exp_1,high_low_diff_exp_1,open_close_diff_exp_inv_1,open_high_diff_exp_inv_1,open_low_diff_exp_inv_1,close_high_diff_exp_inv_1,close_low_diff_exp_inv_1,high_low_diff_exp_inv_1,open_close_diff_pow_1,open_high_diff_pow_1,open_low_diff_pow_1,close_high_diff_pow_1,close_low_diff_pow_1,high_low_diff_pow_1,open_close_diff_exp_2,open_high_diff_exp_2,open_low_diff_exp_2,close_high_diff_exp_2,close_low_diff_exp_2,high_low_diff_exp_2,open_close_diff_exp_inv_2,open_high_diff_exp_inv_2,open_low_diff_exp_inv_2,close_high_diff_exp_inv_2,close_low_diff_exp_inv_2,high_low_diff_exp_inv_2,open_close_diff_pow_2,open_high_diff_pow_2,open_low_diff_pow_2,close_high_diff_pow_2,close_low_diff_pow_2,high_low_diff_pow_2,open_close_diff_exp_3,open_high_diff_exp_3,open_low_diff_exp_3,close_high_diff_exp_3,close_low_diff_exp_3,high_low_diff_exp_3,open_close_diff_exp_inv_3,open_high_diff_exp_inv_3,open_low_diff_exp_inv_3,close_high_diff_exp_inv_3,close_low_diff_exp_inv_3,high_low_diff_exp_inv_3,open_close_diff_pow_3,open_high_diff_pow_3,open_low_diff_pow_3,close_high_diff_pow_3,close_low_diff_pow_3,high_low_diff_pow_3,open_close_diff_exp_4,open_high_diff_exp_4,open_low_diff_exp_4,close_high_diff_exp_4,close_low_diff_exp_4,high_low_diff_exp_4,open_close_diff_exp_inv_4,open_high_diff_exp_inv_4,open_low_diff_exp_inv_4,close_high_diff_exp_inv_4,close_low_diff_exp_inv_4,high_low_diff_exp_inv_4,open_close_diff_pow_4,open_high_diff_pow_4,open_low_diff_pow_4,close_high_diff_pow_4,close_low_diff_pow_4,high_low_diff_pow_4,open_close_diff_exp_5,open_high_diff_exp_5,open_low_diff_exp_5,close_high_diff_exp_5,close_low_diff_exp_5,high_low_diff_exp_5,open_close_diff_exp_inv_5,open_high_diff_exp_inv_5,open_low_diff_exp_inv_5,close_high_diff_exp_inv_5,close_low_diff_exp_inv_5,high_low_diff_exp_inv_5,open_close_diff_pow_5,open_high_diff_pow_5,open_low_diff_pow_5,close_high_diff_pow_5,close_low_diff_pow_5,high_low_diff_pow_5,open_close_diff_exp_6,open_high_diff_exp_6,open_low_diff_exp_6,close_high_diff_exp_6,close_low_diff_exp_6,high_low_diff_exp_6,open_close_diff_exp_inv_6,open_high_diff_exp_inv_6,open_low_diff_exp_inv_6,close_high_diff_exp_inv_6,close_low_diff_exp_inv_6,high_low_diff_exp_inv_6,open_close_diff_pow_6,open_high_diff_pow_6,open_low_diff_pow_6,close_high_diff_pow_6,close_low_diff_pow_6,high_low_diff_pow_6,open_close_diff_exp_7,open_high_diff_exp_7,open_low_diff_exp_7,close_high_diff_exp_7,close_low_diff_exp_7,high_low_diff_exp_7,open_close_diff_exp_inv_7,open_high_diff_exp_inv_7,open_low_diff_exp_inv_7,close_high_diff_exp_inv_7,close_low_diff_exp_inv_7,high_low_diff_exp_inv_7,open_close_diff_pow_7,open_high_diff_pow_7,open_low_diff_pow_7,close_high_diff_pow_7,close_low_diff_pow_7,high_low_diff_pow_7,open_close_diff_exp_8,open_high_diff_exp_8,open_low_diff_exp_8,close_high_diff_exp_8,close_low_diff_exp_8,high_low_diff_exp_8,open_close_diff_exp_inv_8,open_high_diff_exp_inv_8,open_low_diff_exp_inv_8,close_high_diff_exp_inv_8,close_low_diff_exp_inv_8,high_low_diff_exp_inv_8,open_close_diff_pow_8,open_high_diff_pow_8,open_low_diff_pow_8,close_high_diff_pow_8,close_low_diff_pow_8,high_low_diff_pow_8,open_close_diff_exp_9,open_high_diff_exp_9,open_low_diff_exp_9,close_high_diff_exp_9,close_low_diff_exp_9,high_low_diff_exp_9,open_close_diff_exp_inv_9,open_high_diff_exp_inv_9,open_low_diff_exp_inv_9,close_high_diff_exp_inv_9,close_low_diff_exp_inv_9,high_low_diff_exp_inv_9,open_close_diff_pow_9,open_high_diff_pow_9,open_low_diff_pow_9,close_high_diff_pow_9,close_low_diff_pow_9,high_low_diff_pow_9,open_close_diff_exp_10,open_high_diff_exp_10,open_low_diff_exp_10,close_high_diff_exp_10,close_low_diff_exp_10,high_low_diff_exp_10,open_close_diff_exp_inv_10,open_high_diff_exp_inv_10,open_low_diff_exp_inv_10,close_high_diff_exp_inv_10,close_low_diff_exp_inv_10,high_low_diff_exp_inv_10,open_close_diff_pow_10,open_high_diff_pow_10,open_low_diff_pow_10,close_high_diff_pow_10,close_low_diff_pow_10,high_low_diff_pow_10,open_close_diff_exp_11,open_high_diff_exp_11,open_low_diff_exp_11,close_high_diff_exp_11,close_low_diff_exp_11,high_low_diff_exp_11,open_close_diff_exp_inv_11,open_high_diff_exp_inv_11,open_low_diff_exp_inv_11,close_high_diff_exp_inv_11,close_low_diff_exp_inv_11,high_low_diff_exp_inv_11,open_close_diff_pow_11,open_high_diff_pow_11,open_low_diff_pow_11,close_high_diff_pow_11,close_low_diff_pow_11,high_low_diff_pow_11,open_close_diff_exp_12,open_high_diff_exp_12,open_low_diff_exp_12,close_high_diff_exp_12,close_low_diff_exp_12,high_low_diff_exp_12,open_close_diff_exp_inv_12,open_high_diff_exp_inv_12,open_low_diff_exp_inv_12,close_high_diff_exp_inv_12,close_low_diff_exp_inv_12,high_low_diff_exp_inv_12,open_close_diff_pow_12,open_high_diff_pow_12,open_low_diff_pow_12,close_high_diff_pow_12,close_low_diff_pow_12,high_low_diff_pow_12,open_close_diff_exp_13,open_high_diff_exp_13,open_low_diff_exp_13,close_high_diff_exp_13,close_low_diff_exp_13,high_low_diff_exp_13,open_close_diff_exp_inv_13,open_high_diff_exp_inv_13,open_low_diff_exp_inv_13,close_high_diff_exp_inv_13,close_low_diff_exp_inv_13,high_low_diff_exp_inv_13,open_close_diff_pow_13,open_high_diff_pow_13,open_low_diff_pow_13,close_high_diff_pow_13,close_low_diff_pow_13,high_low_diff_pow_13,open_close_diff_exp_14,open_high_diff_exp_14,open_low_diff_exp_14,close_high_diff_exp_14,close_low_diff_exp_14,high_low_diff_exp_14,open_close_diff_exp_inv_14,open_high_diff_exp_inv_14,open_low_diff_exp_inv_14,close_high_diff_exp_inv_14,close_low_diff_exp_inv_14,high_low_diff_exp_inv_14,open_close_diff_pow_14,open_high_diff_pow_14,open_low_diff_pow_14,close_high_diff_pow_14,close_low_diff_pow_14,high_low_diff_pow_14,open_close_diff_exp_15,open_high_diff_exp_15,open_low_diff_exp_15,close_high_diff_exp_15,close_low_diff_exp_15,high_low_diff_exp_15,open_close_diff_exp_inv_15,open_high_diff_exp_inv_15,open_low_diff_exp_inv_15,close_high_diff_exp_inv_15,close_low_diff_exp_inv_15,high_low_diff_exp_inv_15,open_close_diff_pow_15,open_high_diff_pow_15,open_low_diff_pow_15,close_high_diff_pow_15,close_low_diff_pow_15,high_low_diff_pow_15,open_close_diff_exp_16,open_high_diff_exp_16,open_low_diff_exp_16,close_high_diff_exp_16,close_low_diff_exp_16,high_low_diff_exp_16,open_close_diff_exp_inv_16,open_high_diff_exp_inv_16,open_low_diff_exp_inv_16,close_high_diff_exp_inv_16,close_low_diff_exp_inv_16,high_low_diff_exp_inv_16,open_close_diff_pow_16,open_high_diff_pow_16,open_low_diff_pow_16,close_high_diff_pow_16,close_low_diff_pow_16,high_low_diff_pow_16,open_close_diff_exp_17,open_high_diff_exp_17,open_low_diff_exp_17,close_high_diff_exp_17,close_low_diff_exp_17,high_low_diff_exp_17,open_close_diff_exp_inv_17,open_high_diff_exp_inv_17,open_low_diff_exp_inv_17,close_high_diff_exp_inv_17,close_low_diff_exp_inv_17,high_low_diff_exp_inv_17,open_close_diff_pow_17,open_high_diff_pow_17,open_low_diff_pow_17,close_high_diff_pow_17,close_low_diff_pow_17,high_low_diff_pow_17,open_close_diff_exp_18,open_high_diff_exp_18,open_low_diff_exp_18,close_high_diff_exp_18,close_low_diff_exp_18,high_low_diff_exp_18,open_close_diff_exp_inv_18,open_high_diff_exp_inv_18,open_low_diff_exp_inv_18,close_high_diff_exp_inv_18,close_low_diff_exp_inv_18,high_low_diff_exp_inv_18,open_close_diff_pow_18,open_high_diff_pow_18,open_low_diff_pow_18,close_high_diff_pow_18,close_low_diff_pow_18,high_low_diff_pow_18,open_close_diff_exp_19,open_high_diff_exp_19,open_low_diff_exp_19,close_high_diff_exp_19,close_low_diff_exp_19,high_low_diff_exp_19,open_close_diff_exp_inv_19,open_high_diff_exp_inv_19,open_low_diff_exp_inv_19,close_high_diff_exp_inv_19,close_low_diff_exp_inv_19,high_low_diff_exp_inv_19,open_close_diff_pow_19,open_high_diff_pow_19,open_low_diff_pow_19,close_high_diff_pow_19,close_low_diff_pow_19,high_low_diff_pow_19
open,1.0,0.9995414639387166,0.9995313494660408,0.9992983611046194,0.025801438775350353,-0.23982318377631656,0.2596560542877173,-0.3176239613773844,0.25106059407285375,0.3772200752210688,0.010178094609104573,-0.2667021756783631,0.015447914985339482,-0.36313159354108976,0.06914510076085213,0.015808073533964094,0.03729420113575223,0.0633258355278046,-0.3010084175387291,0.012402338664675104,-0.2882167515652553,-0.4533283389900794,0.025801438775350353,-0.23982318377631656,0.2596560542877173,-0.3176239613773844,0.25106059407285375,0.3772200752210688,0.008703552111957408,-0.26033632541063356,0.013877516654246176,-0.36072232482745226,0.020069011271925535,0.01284525640762714,0.01897422452275381,0.023388162292708695,-0.2969151450797451,0.008787913573994728,-0.2900945578009254,-0.4537880154915292,0.1031048901921372,0.13342996269559335,0.09260491417818603,0.1140226308167689,0.1351551485395677,0.1727377248531403,0.008690983506853907,-0.24870167174399327,0.01355399918275479,-0.3498066455328388,0.015832741147644346,0.01213629781495313,0.015730634076875652,0.019412203107771774,-0.28614675326358224,0.008699257829897769,-0.2839035349014842,-0.43994095885692486,0.0007798581200748055,-0.06999400999025467,0.029535863452173954,-0.030559991380795182,0.06983800325252332,0.05574586014922414,0.008690624477403522,-0.23608725204004605,0.013190452831344986,-0.33608893225433556,0.014782771038285687,0.011812588743959079,0.014770572145572196,0.017745920503937206,-0.27376414361227486,0.008691397039394096,-0.27492935145538966,-0.4218508084202397,0.019815009868447097,0.04536177050848413,0.017591307068074824,0.01508050493132027,0.044657028932044034,0.025788778010771014,0.008690613104847589,-0.22368746525318284,0.012804383705862359,-0.32153928215946104,0.014433880853749297,0.011675337892142224,0.014433185387035362,0.016640830468010657,-0.2612981225060592,0.008690683884691379,-0.2649756247903192,-0.40280869074039427,0.005965846083143119,-0.03496131647934649,0.015059729069079581,-0.011623309278377838,0.0337506078057834,0.018205619106843953,0.00869061274353385,-0.2119076700851805,0.012412383850060198,-0.30699672927260196,0.014310078407102881,0.011618638407841983,0.01431045226727893,0.015849815236409538,-0.2492843686821132,0.008690619186559568,-0.25480864312503737,-0.38410864668084693,0.01147606683111381,0.029769720915450312,0.014430399761528783,0.010484605556656326,0.02799003638851019,0.015857928642664634,0.008690612732058707,-0.20087886141962275,0.012028002005523177,-0.29285219339924223,0.014265143731094108,0.01159544038732737,0.01426538554861007,0.015284858821987843,-0.23790743460759975,0.008690613317255598,-0.24478289450938362,-0.36627801049529535,0.007794480408703939,-0.026771308561618933,0.01424863264816703,-0.009928210043014618,0.024449776359779598,0.014951020419125891,0.008690612731692486,-0.19062105203045532,0.011661232971493964,-0.2792906478206705,0.014248685988054495,0.011585984868522704,0.01424879091717586,0.01488890947540645,-0.22721481381448472,0.008690612784807159,-0.23506721053326066,-0.3495119674459238,0.009629162296188818,0.024839643766808757,0.014182858894878289,0.009579945841012922,0.022056990336013934,0.014514771670350991,0.008690612731683284,-0.18110690183830283,0.011318670782250375,-0.2663941082076949,0.014242635486616757,0.011582136601920522,0.014242675915572696,0.01461750556993361,-0.21719828544869305,0.00869061273649875,-0.2257405033226587,-0.3338538223127683,0.008365205208972439,-0.023491113894419505,0.01414815595123791,-0.009337628003906126,0.020342579499460178,0.014254087784952718,0.008690612731680297,-0.17228974111061643,0.01100403311593482,-0.25419058251719656,0.014240407696244971,0.011580571363109868,0.01424042249403842,0.014435839316470061,-0.20782729827602925,0.008690612732117402,-0.2168359349573215,-0.31927680044941714,0.009038536924261932,0.022490280475365113,0.014121247468534744,0.009162771188016151,0.019067422588522464,0.014065128335838553,0.008690612731680234,-0.16411671887820078,0.010718814472218917,-0.24267899739391952,0.014239586964281794,0.011579934877050443,0.014239592239840011,0.014317476552859601,-0.19906331428920762,0.008690612731718965,-0.20836256710147455,-0.3057231691801006,0.008563264470089708,-0.02171037296513678,0.01409560733229027,-0.009035231049520061,0.018094703724376406,0.013907440481940484,0.008690612731679948,-0.15653504671699833,0.010462915798298639,-0.2318424818056811,0.01423928455649848,0.011579676083372365,0.014239286408805632,0.014242931339810113,-0.1908661026101191,0.008690612731686491,-0.20031650380618446,-0.2931234680557153,0.008825149367452056,0.021077753440388806,0.01406946988024103,0.008941995267756986,0.01733932091196006,0.013764406664882987,0.008690612731680728,-0.1494948362640504,0.010235177048439717,-0.2216556839052331,0.014239173133746367,0.011579570862779574,0.014239173777763308,0.014198178768149744,-0.1831964778626763,0.008690612731680376,-0.19268686141628966,-0.2814060043740265,0.008638386492271725,-0.020547203845742892,0.014042431061268408,-0.008873859621885059,0.016745004423917183,0.013629210411329312,0.008690612731679846,-0.14295021553051587,0.010033791562774091,-0.21208890925377258,0.014239132083624078,0.0115795280827946,0.014239132306000279,0.01417331311424276,-0.1760174220174442,0.008690612731682009,-0.18545906899599368,-0.2705014297200194,0.008743949279871112,0.02008980447590672,0.014014457541136045,0.008824113482355705,0.01627280635549389,0.013499274267705688,0.008690612731683652,-0.13685958247000393,0.009856609361968756,-0.2031105142235462,0.014239116961772503,0.011579510689670369,0.014239117038161333,0.01416144587358419,-0.16929446100632825,0.008690612731682465,-0.17861673402321845,-0.26034478686309553,0.008668596214100282,-0.019686488004196777,0.01398560021953495,-0.008787827385730456,0.015894807800527436,0.013373868810098211,0.008690612731682507,-0.13118544486923908,0.009701348117925992,-0.19468831634887657,0.01423911139191492,0.01157950361814026,0.014239111418048222,0.014157852259220536,-0.16299569982135578,0.00869061273168477,-0.17214271098306233,-0.2508762519711903,0.008712126830033867,0.019324382934534822,0.013955916954002043,0.008761379649305647,0.01559044377353367,0.013253030291720593,0.008690612731681351,-0.1258940823024071,0.009565732862829654,-0.18679043688638106,0.014239109340591178,0.011579500743068662,0.014239109349501016,0.014159334635922251,-0.15709170720914417,0.008690612731684273,-0.16601971599383214,-0.2420412142683975,0.008681185559798367,-0.018994631961367203,0.013925456109423594,-0.008742114097694806,0.015344238583969813,0.013137059871496867,0.008690612731680208,-0.1209551518029385,0.009447583410654093,-0.17938580715351396,0.014239108585187732,0.011579499574150756,0.014239108588217883,0.014163759669932873,-0.15155534141050062,0.00869061273168237,-0.16023067863857332,-0.23379003396805875,0.008699403389651023,0.018691038280970025,0.013894256270240586,0.008728086463370109,0.015144346803526007,0.013026294871852832,0.008690612731680763,-0.11634129739116915,0.009344864868614421,-0.17244447065132426,0.01423910830703699,0.011579499098904295,0.014239108308064272,0.014169727759879513,-0.14636156051298213,0.008690612731680338,-0.15475894039324922,-0.22607765979569308,0.008686542051613252,-0.018409199551425653,0.013862349113461,-0.008717875934771002,0.01498157743907929,0.01292101106850723
high,0.9995414639387166,1.0,0.9992565558296067,0.9996780459231356,0.003425503420250352,-0.26910927734142637,0.25374730262485723,-0.32070900033330274,0.273801415923499,0.39486862193063327,0.00985579398965066,-0.29311902761536435,0.0157001412091977,-0.36661328015838496,0.08281788838229374,0.016620816826854352,0.050487786156145374,0.07910020043347937,-0.293139787222901,0.01226020419681362,-0.30761780769850405,-0.46839812136733866,0.003425503420250352,-0.26910927734142637,0.25374730262485723,-0.32070900033330274,0.273801415923499,0.39486862193063327,0.00847409161173985,-0.2843620353164835,0.014110609997697011,-0.36411083741623435,0.026523173062164545,0.013501887346462493,0.025144293670703918,0.032487153113170915,-0.2884524544620658,0.008563615022048263,-0.307125451507322,-0.4668152444767073,0.11451132517747578,0.15800086602492144,0.0913041425090574,0.11509462421890639,0.15607253565678628,0.1855545732242771,0.008460920491233216,-0.2709757705203738,0.013737584771279024,-0.3530280253070725,0.021106240397086664,0.012821602772039586,0.0209301972105115,0.02735032840457626,-0.2773888755854474,0.008469696905478625,-0.29923836246675234,-0.4515544156832631,-0.005056298779188443,-0.08840937676933545,0.02953269035616433,-0.03074511803880353,0.08606772580712409,0.061554715285280996,0.008460540090354877,-0.25697883077253314,0.013326643329220123,-0.3391288044673102,0.019750710021234488,0.012508343245855943,0.01971471637970869,0.02516659159544261,-0.26484978480318067,0.008461359505101997,-0.2889384191816783,-0.4323960306034829,0.02219427366948675,0.06006860539888856,0.017817005063300393,0.01506791283255864,0.057466503842207,0.028481887227565957,0.008460528030957112,-0.2434368697436568,0.01289630628308612,-0.32440087878533513,0.01930510142090936,0.012375038230800118,0.019295977959008864,0.023691771185025495,-0.25230518769851407,0.00846060310308263,-0.27789843594738833,-0.4125050372788013,0.004479689699459961,-0.04749419540016395,0.015335912212653383,-0.01153898651885943,0.04428443365367544,0.019681518527187997,0.008460527647760395,-0.23068495686489998,0.012463751177407245,-0.30968910839012853,0.019148555495045128,0.012319891031784533,0.019145864105363463,0.02259365349112234,-0.24026189705635334,0.008460534481506802,-0.26681550382647806,-0.3931071567535592,0.01198044980724753,0.04094975599608194,0.014718967302859156,0.010358803484700658,0.03698999037406987,0.016828264329037102,0.008460527635589724,-0.21881125439078553,0.012042798479126551,-0.2953862205857134,0.019092240561340755,0.012297315447081408,0.019091367402548735,0.021763880979830678,-0.22888864668514378,0.008460528256274429,-0.2560017056940441,-0.37468821562197363,0.007180458065431733,-0.03706075860679459,0.014538685923401483,-0.009773797876610606,0.0323919340583056,0.015700745272021154,0.008460527635201588,-0.2078076869576092,0.011643464020199147,-0.28167745873537225,0.019071779925574836,0.012288111552470463,0.019071482583760457,0.021138355841811975,-0.21822329255485415,0.008460527691536783,-0.24559765760672475,-0.35741638407864673,0.009648610720171041,0.03451431484113028,0.014470522118591672,0.009404908287435445,0.029251299724647132,0.015167384622712582,0.008460527635191468,-0.19762747302516254,0.011272185011317395,-0.2686444844399186,0.019064312455489323,0.012284365350378022,0.019064209176812313,0.020668341357765446,-0.20825124885018145,0.008460527640299228,-0.2356625197288194,-0.3413165331694493,0.007998049032746922,-0.032723339622099355,0.01443183040716294,-0.009147589439389188,0.02699514978335972,0.01486616128107569,0.008460527635188363,-0.18820990287914682,0.010932411410862196,-0.25631469921371697,0.019061581064676047,0.012282841568495082,0.019061545003319687,0.020315325479896694,-0.19893749552038179,0.008460527635652146,-0.22621510621110305,-0.3263488480248612,0.008901723887371257,0.03139179551462678,0.01440020435433216,0.00896181204809614,0.025318820665348792,0.014663378223370488,0.008460527635188595,-0.17949163341643717,0.010625312358533775,-0.24468633413988183,0.019060580821371,0.012282221931049558,0.019060568245281163,0.020049414518198274,-0.1902402103537419,0.008460527635229685,-0.2172537372673368,-0.3124460967830096,0.00828022822855846,-0.030355903354035048,0.014369491172739297,-0.008826325403716678,0.024043356050328715,0.014504549634091073,0.008460527635188293,-0.17141181332413283,0.010350443901972746,-0.23374180901374875,0.019060214269653576,0.012281969986429647,0.019060209900021843,0.019847944362594024,-0.1821166666622309,0.008460527635194887,-0.20876626457869116,-0.29953172587800114,0.008631760176341638,0.02951863986154508,0.014338099476283239,0.008727309855450258,0.023055898765641614,0.014366232147330031,0.008460527635189083,-0.16391421336981274,0.01010630641791796,-0.22345508486602836,0.019060079877104938,0.012281867550278098,0.019060078365478107,0.019694046953773157,-0.1745257361948914,0.008460527635188954,-0.20073531946404005,-0.28752863117159116,0.008386946631681137,-0.02881957450642618,0.014305711881869406,-0.008654971490274452,0.022281406874777872,0.01423822549666396,0.008460527635188132,-0.15694787709615754,0.009890773689283467,-0.21379581857843236,0.019060030585211694,0.012281825902332929,0.019060030064521387,0.019575323259227166,-0.1674288627252604,0.008460527635190155,-0.1931411328596495,-0.2763632564582806,0.008528739206299239,0.028219636222780727,0.014272340400400164,0.0086021697158542,0.021667894286056123,0.014116268303647664,0.008460527635191869,-0.15046705691744008,0.00970140375251042,-0.20473176292649964,0.01906001250065219,0.012281808969456975,0.019060012322002388,0.019482725320431844,-0.16079034039495035,0.008460527635190701,-0.1859630727245332,-0.2659673159238096,0.008429681226566524,-0.027692828521715278,0.01423806075534921,-0.00856366204031672,0.02117815749301538,0.01399880574183811,0.008460527635190632,-0.144430830998715,0.009535652738015543,-0.19623017851335067,0.01906000586392048,0.012281802085049014,0.019060005802840212,0.019409671031911328,-0.1545772806739131,0.008460527635193078,-0.1791804829379988,-0.2562783108427375,0.008488184511162898,0.027221454099122955,0.014202945037242109,0.008535599088314642,0.020784869473282938,0.013885487890178114,0.00846052763518961,-0.13880260457558433,0.009391014578843936,-0.18825867529170606,0.01906000342778445,0.012281799286055547,0.01906000340696487,0.019351370710322897,-0.1487594479414525,0.008460527635192061,-0.17277313367325714,-0.24723944923984859,0.008447394135393999,-0.026793234665072208,0.014167050217236925,-0.008515159137430492,0.020467532043726252,0.013776455222602131,0.008460527635188488,-0.13354959746874948,0.009265106806711988,-0.18078571655365763,0.019060002533368873,0.012281798148068592,0.019060002526292752,0.019304328015362686,-0.14330904864379365,0.008460527635191607,-0.16672145339392325,-0.23879928829461558,0.008471885707052105,0.026399510690400075,0.014130420428537715,0.008500277578272767,0.020210506311447243,0.013671999196630194,0.008460527635188968,-0.12864236515696129,0.009155718623275435,-0.17378091811292307,0.019060002204928303,0.012281797685397637,0.01906000220252801,0.01926597640346023,-0.13820051364083832,0.008460527635188677,-0.16100663822824696,-0.23091126716181257,0.008454886823098853,-0.026034083469227184,0.01409309120410033,-0.008489446121708053,0.020001695542530437,0.0135724066886898
