,open,high,low,close,open_close_mid,open_high_mid,open_low_mid,close_high_mid,close_low_mid,high_low_mid,open_close_mid_exp_1,open_high_mid_exp_1,open_low_mid_exp_1,close_high_mid_exp_1,close_low_mid_exp_1,high_low_mid_exp_1,open_close_mid_exp_inv_1,open_high_mid_exp_inv_1,open_low_mid_exp_inv_1,close_high_mid_exp_inv_1,close_low_mid_exp_inv_1,high_low_mid_exp_inv_1,open_close_mid_pow_1,open_high_mid_pow_1,open_low_mid_pow_1,close_high_mid_pow_1,close_low_mid_pow_1,high_low_mid_pow_1,open_close_mid_exp_2,open_high_mid_exp_2,open_low_mid_exp_2,close_high_mid_exp_2,close_low_mid_exp_2,high_low_mid_exp_2,open_close_mid_exp_inv_2,open_high_mid_exp_inv_2,open_low_mid_exp_inv_2,close_high_mid_exp_inv_2,close_low_mid_exp_inv_2,high_low_mid_exp_inv_2,open_close_mid_pow_2,open_high_mid_pow_2,open_low_mid_pow_2,close_high_mid_pow_2,close_low_mid_pow_2,high_low_mid_pow_2,open_close_mid_exp_3,open_high_mid_exp_3,open_low_mid_exp_3,close_high_mid_exp_3,close_low_mid_exp_3,high_low_mid_exp_3,open_close_mid_exp_inv_3,open_high_mid_exp_inv_3,open_low_mid_exp_inv_3,close_high_mid_exp_inv_3,close_low_mid_exp_inv_3,high_low_mid_exp_inv_3,open_close_mid_pow_3,open_high_mid_pow_3,open_low_mid_pow_3,close_high_mid_pow_3,close_low_mid_pow_3,high_low_mid_pow_3,open_close_mid_exp_4,open_high_mid_exp_4,open_low_mid_exp_4,close_high_mid_exp_4,close_low_mid_exp_4,high_low_mid_exp_4,open_close_mid_exp_inv_4,open_high_mid_exp_inv_4,open_low_mid_exp_inv_4,close_high_mid_exp_inv_4,close_low_mid_exp_inv_4,high_low_mid_exp_inv_4,open_close_mid_pow_4,open_high_mid_pow_4,open_low_mid_pow_4,close_high_mid_pow_4,close_low_mid_pow_4,high_low_mid_pow_4,open_close_mid_exp_5,open_high_mid_exp_5,open_low_mid_exp_5,close_high_mid_exp_5,close_low_mid_exp_5,high_low_mid_exp_5,open_close_mid_exp_inv_5,open_high_mid_exp_inv_5,open_low_mid_exp_inv_5,close_high_mid_exp_inv_5,close_low_mid_exp_inv_5,high_low_mid_exp_inv_5,open_close_mid_pow_5,open_high_mid_pow_5,open_low_mid_pow_5,close_high_mid_pow_5,close_low_mid_pow_5,high_low_mid_pow_5,open_close_mid_exp_6,open_high_mid_exp_6,open_low_mid_exp_6,close_high_mid_exp_6,close_low_mid_exp_6,high_low_mid_exp_6,open_close_mid_exp_inv_6,open_high_mid_exp_inv_6,open_low_mid_exp_inv_6,close_high_mid_exp_inv_6,close_low_mid_exp_inv_6,high_low_mid_exp_inv_6,open_close_mid_pow_6,open_high_mid_pow_6,open_low_mid_pow_6,close_high_mid_pow_6,close_low_mid_pow_6,high_low_mid_pow_6,open_close_mid_exp_7,open_high_mid_exp_7,open_low_mid_exp_7,close_high_mid_exp_7,close_low_mid_exp_7,high_low_mid_exp_7,open_close_mid_exp_inv_7,open_high_mid_exp_inv_7,open_low_mid_exp_inv_7,close_high_mid_exp_inv_7,close_low_mid_exp_inv_7,high_low_mid_exp_inv_7,open_close_mid_pow_7,open_high_mid_pow_7,open_low_mid_pow_7,close_high_mid_pow_7,close_low_mid_pow_7,high_low_mid_pow_7,open_close_mid_exp_8,open_high_mid_exp_8,open_low_mid_exp_8,close_high_mid_exp_8,close_low_mid_exp_8,high_low_mid_exp_8,open_close_mid_exp_inv_8,open_high_mid_exp_inv_8,open_low_mid_exp_inv_8,close_high_mid_exp_inv_8,close_low_mid_exp_inv_8,high_low_mid_exp_inv_8,open_close_mid_pow_8,open_high_mid_pow_8,open_low_mid_pow_8,close_high_mid_pow_8,close_low_mid_pow_8,high_low_mid_pow_8,open_close_mid_exp_9,open_high_mid_exp_9,open_low_mid_exp_9,close_high_mid_exp_9,close_low_mid_exp_9,high_low_mid_exp_9,open_close_mid_exp_inv_9,open_high_mid_exp_inv_9,open_low_mid_exp_inv_9,close_high_mid_exp_inv_9,close_low_mid_exp_inv_9,high_low_mid_exp_inv_9,open_close_mid_pow_9,open_high_mid_pow_9,open_low_mid_pow_9,close_high_mid_pow_9,close_low_mid_pow_9,high_low_mid_pow_9,open_close_mid_exp_10,open_high_mid_exp_10,open_low_mid_exp_10,close_high_mid_exp_10,close_low_mid_exp_10,high_low_mid_exp_10,open_close_mid_exp_inv_10,open_high_mid_exp_inv_10,open_low_mid_exp_inv_10,close_high_mid_exp_inv_10,close_low_mid_exp_inv_10,high_low_mid_exp_inv_10,open_close_mid_pow_10,open_high_mid_pow_10,open_low_mid_pow_10,close_high_mid_pow_10,close_low_mid_pow_10,high_low_mid_pow_10,open_close_mid_exp_11,open_high_mid_exp_11,open_low_mid_exp_11,close_high_mid_exp_11,close_low_mid_exp_11,high_low_mid_exp_11,open_close_mid_exp_inv_11,open_high_mid_exp_inv_11,open_low_mid_exp_inv_11,close_high_mid_exp_inv_11,close_low_mid_exp_inv_11,high_low_mid_exp_inv_11,open_close_mid_pow_11,open_high_mid_pow_11,open_low_mid_pow_11,close_high_mid_pow_11,close_low_mid_pow_11,high_low_mid_pow_11,open_close_mid_exp_12,open_high_mid_exp_12,open_low_mid_exp_12,close_high_mid_exp_12,close_low_mid_exp_12,high_low_mid_exp_12,open_close_mid_exp_inv_12,open_high_mid_exp_inv_12,open_low_mid_exp_inv_12,close_high_mid_exp_inv_12,close_low_mid_exp_inv_12,high_low_mid_exp_inv_12,open_close_mid_pow_12,open_high_mid_pow_12,open_low_mid_pow_12,close_high_mid_pow_12,close_low_mid_pow_12,high_low_mid_pow_12,open_close_mid_exp_13,open_high_mid_exp_13,open_low_mid_exp_13,close_high_mid_exp_13,close_low_mid_exp_13,high_low_mid_exp_13,open_close_mid_exp_inv_13,open_high_mid_exp_inv_13,open_low_mid_exp_inv_13,close_high_mid_exp_inv_13,close_low_mid_exp_inv_13,high_low_mid_exp_inv_13,open_close_mid_pow_13,open_high_mid_pow_13,open_low_mid_pow_13,close_high_mid_pow_13,close_low_mid_pow_13,high_low_mid_pow_13,open_close_mid_exp_14,open_high_mid_exp_14,open_low_mid_exp_14,close_high_mid_exp_14,close_low_mid_exp_14,high_low_mid_exp_14,open_close_mid_exp_inv_14,open_high_mid_exp_inv_14,open_low_mid_exp_inv_14,close_high_mid_exp_inv_14,close_low_mid_exp_inv_14,high_low_mid_exp_inv_14,open_close_mid_pow_14,open_high_mid_pow_14,open_low_mid_pow_14,close_high_mid_pow_14,close_low_mid_pow_14,high_low_mid_pow_14,open_close_mid_exp_15,open_high_mid_exp_15,open_low_mid_exp_15,close_high_mid_exp_15,close_low_mid_exp_15,high_low_mid_exp_15,open_close_mid_exp_inv_15,open_high_mid_exp_inv_15,open_low_mid_exp_inv_15,close_high_mid_exp_inv_15,close_low_mid_exp_inv_15,high_low_mid_exp_inv_15,open_close_mid_pow_15,open_high_mid_pow_15,open_low_mid_pow_15,close_high_mid_pow_15,close_low_mid_pow_15,high_low_mid_pow_15,open_close_mid_exp_16,open_high_mid_exp_16,open_low_mid_exp_16,close_high_mid_exp_16,close_low_mid_exp_16,high_low_mid_exp_16,open_close_mid_exp_inv_16,open_high_mid_exp_inv_16,open_low_mid_exp_inv_16,close_high_mid_exp_inv_16,close_low_mid_exp_inv_16,high_low_mid_exp_inv_16,open_close_mid_pow_16,open_high_mid_pow_16,open_low_mid_pow_16,close_high_mid_pow_16,close_low_mid_pow_16,high_low_mid_pow_16,open_close_mid_exp_17,open_high_mid_exp_17,open_low_mid_exp_17,close_high_mid_exp_17,close_low_mid_exp_17,high_low_mid_exp_17,open_close_mid_exp_inv_17,open_high_mid_exp_inv_17,open_low_mid_exp_inv_17,close_high_mid_exp_inv_17,close_low_mid_exp_inv_17,high_low_mid_exp_inv_17,open_close_mid_pow_17,open_high_mid_pow_17,open_low_mid_pow_17,close_high_mid_pow_17,close_low_mid_pow_17,high_low_mid_pow_17,open_close_mid_exp_18,open_high_mid_exp_18,open_low_mid_exp_18,close_high_mid_exp_18,close_low_mid_exp_18,high_low_mid_exp_18,open_close_mid_exp_inv_18,open_high_mid_exp_inv_18,open_low_mid_exp_inv_18,close_high_mid_exp_inv_18,close_low_mid_exp_inv_18,high_low_mid_exp_inv_18,open_close_mid_pow_18,open_high_mid_pow_18,open_low_mid_pow_18,close_high_mid_pow_18,close_low_mid_pow_18,high_low_mid_pow_18,open_close_mid_exp_19,open_high_mid_exp_19,open_low_mid_exp_19,close_high_mid_exp_19,close_low_mid_exp_19,high_low_mid_exp_19,open_close_mid_exp_inv_19,open_high_mid_exp_inv_19,open_low_mid_exp_inv_19,close_high_mid_exp_inv_19,close_low_mid_exp_inv_19,high_low_mid_exp_inv_19,open_close_mid_pow_19,open_high_mid_pow_19,open_low_mid_pow_19,close_high_mid_pow_19,close_low_mid_pow_19,high_low_mid_pow_19
open,1.0,0.9995414639387189,0.9995313494660424,0.9992983611046202,0.9998246213794355,0.9998844438265352,0.9998837347799693,0.9995008632431231,0.9995110671304888,0.999722261644291,0.13574692182532036,0.13136236461109196,0.14065036977342582,0.1283540311408292,0.1345906229813025,0.13358123349437703,-0.16599927355194424,-0.16533258532500084,-0.1664619556288552,-0.16527602307801828,-0.16634563169835936,-0.16600834298870604,0.9998246213794355,0.9998844438265352,0.9998837347799693,0.9995008632431231,0.9995110671304888,0.999722261644291,0.08096532846571021,0.080490954085083,0.08473532725402103,0.07661732985241246,0.07238668759126282,0.07271875361108625,-0.12347507517424092,-0.12195501085857685,-0.12370683004935981,-0.12194051063648297,-0.12332059672144276,-0.12275222842029132,0.9889028833656589,0.9889366172557883,0.988951102189949,0.9884979536809823,0.9885492396805365,0.9887350994685179,0.0636035792358043,0.06744669014606011,0.06521735198561024,0.06029963973057499,0.054740055672309794,0.054939121804547755,-0.10574760117060597,-0.10330302137003701,-0.10599922829513132,-0.10327808663013484,-0.1053453972661357,-0.10423942659327873,0.961908399568344,0.9619177949409773,0.9618947388078772,0.9614130862033564,0.9614693436577403,0.9616464232605844,0.05521494539798715,0.06192078523118114,0.056443722703475786,0.052140950669789146,0.048342483147058024,0.048155077532776085,-0.09405889135846227,-0.09084853309151258,-0.09417178007166746,-0.09084406685501903,-0.09331194889137168,-0.09165411948089372,0.9254531272867871,0.9254114114549706,0.92536820466485,0.9248385735965731,0.9249345386019845,0.9250910482280307,0.0,0.0,0.0,0.0,0.0,0.0,-0.08557403259867827,-0.08173045824244059,-0.08540286055605134,-0.0818084932259889,-0.08435181697774989,-0.08223586750794121,0.884212472569572,0.8840965730082981,0.8840573838476516,0.8834583151322662,0.8836368000081556,0.8837645363543202,0.0,0.0,0.0,0.0,0.0,0.0,-0.07912303221289885,-0.07474859879299438,-0.07858263140751455,-0.07496223947107943,-0.07730410936682591,-0.07487082079620301,0.8413965539645389,0.8411962886632018,0.8411741731335125,0.8404935473475502,0.8407890549882729,0.8408910775778313,0.0,0.0,0.0,0.0,0.0,0.0,-0.07402831400172077,-0.06920725652795463,-0.07308097259899661,-0.06959339721288732,-0.07151479955392075,-0.06891290777772431,0.7989911882164712,0.798707267849753,0.7987071765376198,0.7979347227027949,0.7983772256217898,0.7984646181856117,0.0,0.0,0.0,0.0,0.0,0.0,-0.06986758696082364,-0.06467276934040192,-0.06850746626055358,-0.06525517009243215,-0.0665898994964652,-0.0639577134991375,0.7580372385817559,0.7576768332480699,0.7577021018297088,0.7568217275460547,0.7574426178439478,0.7575295867151675,0.0,0.0,0.0,0.0,0.0,0.0,-0.06637265466260983,-0.06086797215197255,-0.0646136735272849,-0.061661499020113884,-0.06228869698217169,-0.059746979192648285,0.7189535368493785,0.7185267834117999,0.7185830131077668,0.7175702182090791,0.718404559734707,0.7185050459324661,,,,,,,-0.06337093320503136,-0.05761183129199939,-0.061237863459345614,-0.058625694330961375,-0.05846266140220214,-0.05611236284851103,0.6818192165213187,0.6813370808725545,0.6814331066627936,0.6802565441613502,0.6813418168675338,0.6814677370477128,,,,,,,-0.060749243619918465,-0.05478280439722565,-0.058271446357675644,-0.05602268004561059,-0.055018400746334566,-0.0529404551303981,0.6465699424686238,0.6460429834813814,0.6461901567607383,0.6448151857661084,0.6461882344629611,0.6463487264552601,,,,,,,-0.05843129783326814,-0.05229649070063686,-0.05563860896930919,-0.05376582447585873,-0.05189518771674918,-0.05015135484280803,0.6131098117582691,0.6125474234314596,0.6127582957680622,0.6111508737536554,0.6128445490716774,0.6130457346828847,,,,,,,-0.056363815778388726,-0.05009204701126547,-0.05328409781804784,-0.0517928270438786,-0.04905148622266844,-0.04768586225739983,0.5813614870386402,0.5807714049919553,0.5810584493538651,0.5791884113072412,0.5812288268584408,0.5814738528000396,,,,,,,-0.05450803263432882,-0.0481239351805494,-0.0511659330901678,-0.05005714578059276,-0.046456990916739105,-0.04549796161592888,0.5512789012505908,0.5506669048974615,0.5510415581939222,0.5488848545334738,0.5512896934640049,0.5515789564938414,,,,,,,-0.052834525388064456,-0.04635687903252226,-0.049251046156293526,-0.048522768417072065,-0.044087998174106934,-0.04355044030031576,0.5228413129797485,0.5222111093651104,0.5226832074278345,0.5202230200835447,0.5230009667082895,0.5233324772602251,,,,,,,-0.05132005960069216,-0.04476274137123414,-0.0475126274943855,-0.04716098406920302,-0.041924762374874004,-0.041812316967627085,0.4960408800556791,0.495394155419185,0.49597172013439245,0.49319859209867434,0.4963497324176712,0.49671957257688015,,,,,,,-0.04994565560179675,-0.043318548753702814,-0.04592847005420581,-0.04594834901313304,-0.03995001831528838,-0.04025729198815721,0.4708705015282183,0.4702071090074523,0.47089640000783156,0.4678076263089933,0.4713245416911759,0.47172736603787013,,,,,,,-0.04869538723487142,-0.04200520579805242,-0.0444798941306764,-0.044865367973458435,-0.03814817714218756,-0.03886276915251884,0.4473149061521006,0.44663314433751655,0.4474388788606557,0.44403743775452215,0.44790668888593926,0.4483362171210685,,,,,,,-0.04755562005914924,-0.04080662842601257,-0.0431510165997437,-0.043895608737355,-0.03650490275775184,-0.037609196895984,0.4253456622553392,0.424642596761289,0.4255682534215925,0.42186153010812183,0.426065264673325,0.42651472507462196
high,0.9995414639387189,1.0,0.9992565558296085,0.9996780459231364,0.9997851332967932,0.999886271358886,0.9995166717405997,0.9999201697731275,0.999564739688239,0.9998170291912707,0.13573733570168722,0.1312738180699121,0.14034049382186617,0.13026229063361106,0.13484327338904556,0.13379677805055612,-0.1655897170409017,-0.16492898439048767,-0.1659834028150485,-0.16496526293040673,-0.16597574708673976,-0.16564117987663451,0.9997851332967932,0.999886271358886,0.9995166717405997,0.9999201697731275,0.999564739688239,0.9998170291912707,0.08105198619796418,0.08043026767876826,0.084769357325034,0.07861527485016159,0.07269867756459061,0.07298864403405825,-0.12318470305129957,-0.1216696745128174,-0.12334425814878087,-0.121755855043675,-0.12308157606518598,-0.12251137050962917,0.9889965098078836,0.9890695545383689,0.9887107651642107,0.9890705192512906,0.9887446919163461,0.9889699377397102,0.06378036521049311,0.06742855932450124,0.06540595753486897,0.06202876013136981,0.055091523732153994,0.05526041624213853,-0.10551501899167258,-0.10307657056972937,-0.10568830796417596,-0.10315974230949318,-0.10517256746620324,-0.10406252665465023,0.9620947327790478,0.9621414312682808,0.9617367573585289,0.9621041274644944,0.961767712904915,0.961982490895468,0.055443413895280846,0.06193281072491486,0.05670212247824335,0.053563874917997634,0.04870333403813163,0.04849738535828153,-0.09386728038157814,-0.09066468719700009,-0.09389987449287862,-0.09077077269309393,-0.09318537441271979,-0.09152263921866527,0.9257018919496985,0.925695628568045,0.9252585555141023,0.9256229498039332,0.9253063603488497,0.9254991136378253,0.0,0.0,0.0,0.0,0.0,0.0,-0.08541284102170868,-0.08157845952815597,-0.08516208179071148,-0.08176684542835923,-0.0842592785202141,-0.0821379452898023,0.8845025139147124,0.8844203331192153,0.8839723595144447,0.8843183060267944,0.8840609615866901,0.8842237112895229,0.0,0.0,0.0,0.0,0.0,0.0,-0.07898512254900428,-0.0746207561008128,-0.07836718091885625,-0.07494324707653079,-0.07723742665233052,-0.07479807862708691,0.8417131773064856,0.8415449187640258,0.8410977731763043,0.8414162009643215,0.8412503361678518,0.841386280146969,0.0,0.0,0.0,0.0,0.0,0.0,-0.07390879699129985,-0.06909806635659102,-0.07288658987733818,-0.06959086422138819,-0.07146824035971976,-0.06885928011086992,0.7993238254945128,0.7990701355865945,0.7986284964049325,0.7989099596112273,0.798864208052333,0.7989844743833661,0.0,0.0,0.0,0.0,0.0,0.0,-0.0697630381091528,-0.06457827772694476,-0.0683309914579336,-0.06526472374912112,-0.0665592498581524,-0.06391873071321258,0.7583779091877524,0.7580458357357013,0.7576135025854798,0.7578412354531189,0.7579463307394052,0.758065093907876,0.0,0.0,0.0,0.0,0.0,0.0,-0.06628059991357721,-0.060785306609000236,-0.06445270204811691,-0.061679986813677555,-0.06227072012215251,-0.0597192957979026,0.7192959759145604,0.7188955027914361,0.718479038838024,0.718626882250781,0.718917719215928,0.7190488351293585,,,,,,,-0.0632895230021336,-0.05753887060568962,-0.06109050739549473,-0.05865080354234681,-0.058454786389802296,-0.0560934418620392,0.6821584216845923,0.6817003522233771,0.6813098930492776,0.6813441798884183,0.6818584304566252,0.6820136980248808,,,,,,,-0.06067704836672152,-0.05471795077601207,-0.05813618012236604,-0.056052692077552334,-0.05501854072505745,-0.05292835274309846,0.6469019395680152,0.6463966755297986,0.6460451006235726,0.6459284240894142,0.646703395119729,0.6468918184908901,,,,,,,-0.05836717866443095,-0.05223851418255093,-0.05551417066978647,-0.053799451303998456,-0.05190162910752687,-0.050144569917518075,0.6134315173018283,0.6128883112091621,0.6125898402495921,0.6122851128431851,0.6133543126227337,0.6135818769972095,,,,,,,-0.05630684157925131,-0.050039979592951436,-0.05316942484273721,-0.051829098646939714,-0.04906281633553527,-0.04768322856430048,0.5816706043748489,0.5810970725338607,0.5808659109756378,0.5803397903524533,0.5817301175682217,0.5819998399904318,,,,,,,-0.054457425581675135,-0.048076998673588965,-0.05106011825641791,-0.05009533021096806,-0.04647204647267597,-0.04549856900256951,0.5515738232462735,0.5509756516057456,0.5508249666605233,0.5500502265206859,0.5517802132143068,0.5520923748576436,,,,,,,-0.05278962428706722,-0.046314435611153046,-0.049153306410026236,-0.04856231357944604,-0.04410582560344147,-0.04355357601118502,0.5231210231091056,0.5225018525281991,0.5224431520914001,0.5213999133634917,0.5234790999663019,0.5238316145063935,,,,,,,-0.05128029450722867,-0.044724259329786784,-0.047422280599824,-0.047201474499100234,-0.04194458526092683,-0.04181742136465793,0.4963048526800785,0.49566633015122347,0.49570920645945804,0.4943851580548399,0.4968144474172993,0.497203321655508,,,,,,,-0.0499105297416704,-0.04328357846150327,-0.04584491666067713,-0.04598947336825014,-0.03997120969605899,-0.040263924790923715,0.4711186053055178,0.4704605699976522,0.470612721396908,0.46900257491111114,0.4717752916050855,0.47219512720287926,,,,,,,-0.048664463746693816,-0.04197336251925284,-0.04440260366657289,-0.044906894372307916,-0.03817023554993568,-0.03887058349621571,0.4475473147189158,0.4468680739755594,0.4471355078484447,0.4452399650740263,0.44834331738958066,0.4487878029993806,,,,,,,-0.047528512004737164,-0.04077757979691682,-0.04307951601993775,-0.043937365949299576,-0.03652743142058655,-0.03761791927508462,0.4255627752236419,0.4248594230571497,0.4252467538752396,0.42307124255464645,0.4264879195422038,0.42695027276188213
low,0.9995313494660424,0.9992565558296085,1.0,0.9996132370541567,0.9997476686773604,0.9995079874666416,0.9998819227215652,0.9995146134268931,0.9999025811637439,0.9998111912556897,0.13538766038636016,0.13068586919401706,0.14030809545577008,0.12842742069419683,0.13472380779666593,0.13348704066804715,-0.16616079623746202,-0.16544834744229253,-0.16662138205291963,-0.16547483322300954,-0.16659888721274693,-0.16620725973770178,0.9997476686773604,0.9995079874666416,0.9998819227215652,0.9995146134268931,0.9999025811637439,0.9998111912556897,0.08064185278950571,0.07979044528397213,0.08446931970735497,0.07680445802466487,0.0725738165265621,0.0727447534710961,-0.12356446377776026,-0.12199126858584046,-0.12378690804442107,-0.12207586118285373,-0.1235138435895945,-0.12288153666301213,0.9888328655576132,0.9885652511441335,0.988949343669627,0.9885276465197023,0.988941685699091,0.9888327344675819,0.06340693043093,0.06680044807459368,0.06509375301364444,0.060559059637044804,0.05497046581459119,0.055075906678958404,-0.10581289723241107,-0.1033064096340936,-0.1060503553755931,-0.10339479758570073,-0.10553295324843784,-0.10434619197918804,0.9618840379074247,0.9615910842657457,0.9619305718682998,0.9614991101361497,0.9619023085479106,0.9617918235238637,0.05512542060362194,0.0613376863818621,0.05643455190852293,0.052419045565746704,0.04858290827487101,0.04834514183523533,-0.0941089826808707,-0.09083290016344332,-0.09420445571606346,-0.09094822257738985,-0.0934960072227058,-0.09174575049198878,0.9254894742774742,0.9251442784215144,0.9254562276689319,0.9249969093068617,0.9254254456749283,0.925299572827376,0.0,0.0,0.0,0.0,0.0,0.0,-0.08561383412990524,-0.08170369434998119,-0.08542364145752757,-0.081903608121471,-0.08453282305091146,-0.08231752290690683,0.8843078134631162,0.8838868026874248,0.8841959048949507,0.8836873928963417,0.8841863575044535,0.8840344758947707,0.0,0.0,0.0,0.0,0.0,0.0,-0.07915563813959509,-0.07471520795203254,-0.07859599889907344,-0.07505062973846359,-0.07748248687368094,-0.07494631035021534,0.8415403991106976,0.8410327602288072,0.8413530388218983,0.8407824435891798,0.8413887068601817,0.841211700531621,0.0,0.0,0.0,0.0,0.0,0.0,-0.07405575319080539,-0.06916982229646235,-0.07309002918845167,-0.06967655322270629,-0.07169089277390604,-0.06898488121302312,0.7991702040735504,0.798576020012085,0.7989135762356164,0.7982693352646595,0.799014941586776,0.7988222218639267,0.0,0.0,0.0,0.0,0.0,0.0,-0.0698912543406017,-0.06463282456587907,-0.0685143976916605,-0.06533404342436976,-0.06676393313633862,-0.06402794286722895,0.7582385717713633,0.7575644969776355,0.7579237960755101,0.7571882833378036,0.7581062273920399,0.7579109057784618,0.0,0.0,0.0,0.0,0.0,0.0,-0.06639355610813866,-0.06082647147815838,-0.06462004802892297,-0.06173670436539086,-0.06246078295186174,-0.05981661846166268,0.7191662006434794,0.7184220494920853,0.7188096559542795,0.7179567701097915,0.7190832081593608,0.7188986796021263,,,,,,,-0.06338982318103728,-0.05756939836971144,-0.06124482202077911,-0.05869764147868602,-0.058632823758768125,-0.05618214656738662,0.6820343894064966,0.6812310401505022,0.6816565065929968,0.6806533289439984,0.6820263625224197,0.6818644638117984,,,,,,,-0.06076670451571275,-0.05473986178371775,-0.058279825166859624,-0.05609165740745624,-0.055186604422300015,-0.05301083942958761,0.6467807881422398,0.6459289481819883,0.6464040775450992,0.6452144760482446,0.6468711824178263,0.6467413321251511,,,,,,,-0.05844778805736815,-0.05225333076842991,-0.05564902049911301,-0.05383205074117738,-0.052061364778718935,-0.050222613849949,0.6133111538572839,0.612420571304863,0.6129581232108471,0.611546672169867,0.6135198430597963,0.6134286949209403,,,,,,,-0.05637970075844965,-0.05004887317097689,-0.053296986484700264,-0.051856482242887185,-0.049215557142434405,-0.04775815260961251,0.5815494851237106,0.5806284051928857,0.5812408651936042,0.5795761401833055,0.5818916356146691,0.5818430182144387,,,,,,,-0.05452360601815172,-0.04808088767310587,-0.051181614875172615,-0.050118389234893417,-0.04661888021570087,-0.04557136500578452,0.5514507759301404,0.5505055855617814,0.5512042658586819,0.5492610908850878,0.5519362310246235,0.551931286922368,,,,,,,-0.05285002427873797,-0.04631405220124775,-0.049269737754627514,-0.048581748519093235,-0.04424764479185769,-0.04362499123948742,0.5229951254210853,0.5220301816503728,0.5228247132209175,0.5205852811369022,0.5236283467692243,0.5236658286732419,,,,,,,-0.05133567592561699,-0.04472019584832217,-0.04753446834527767,-0.04721784312884359,-0.04208212559300793,-0.041888020753249995,0.496175357123153,0.49519299141759904,0.4960911603430818,0.4935451622110418,0.49695584624038386,0.4970325265566038,,,,,,,-0.049961544832413225,-0.04327632036310104,-0.0459535393386406,-0.0460032252568819,-0.040105080231756365,-0.04033413624522813,0.4709848959432908,0.4699855659081515,0.47099340306619675,0.46813741472211523,0.47190795008265146,0.4720190907719873,,,,,,,-0.048711675206653614,-0.04196331219685383,-0.044508224078371066,-0.044918396004334595,-0.03830094266616775,-0.03894073119622025,0.4474088831619246,0.4463914268082089,0.44751345399863895,0.44434985922008907,0.44846652281518207,0.44860635164507134,,,,,,,-0.0475724083810514,-0.04076507411614363,-0.04318260300788752,-0.043946919248998226,-0.03665539796869491,-0.037688248388515005,0.42541920686920387,0.42438115045601144,0.42562069987001755,0.4221564033483799,0.4266011325978528,0.4267632815049323
